RatingID,ParentRatingID,LBRatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverParent,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsParent,TotalAssetsLBR
2946872,2946872,null,49685000,49685000,49685000,null,149049000,149049000,149049000,null
2957489,2957489,null,2851400000,2851400000,2851400000,null,10472300000,10472300000,10472300000,null
2820334,2820334,null,718000,718000,718000,null,13239000,13239000,13239000,null
2806817,2806817,null,11832000,11832000,11832000,null,8658000,8658000,8658000,null
2936057,2936057,null,4931691523.80447,4931691523.80447,4931691523.80447,null,12308688498.4873,12308688498.4873,12308688498.4873,null
2857841,2857841,null,132165000,132165000,132165000,null,149793000,149793000,149793000,null
2854157,2854157,null,442000,442000,442000,null,2081000,2081000,2081000,null
2899448,2899448,null,16095000,16095000,16095000,null,9898000,9898000,9898000,null
2892087,2892087,null,5605624063.61646,5605624063.61646,5605624063.61646,null,7184510775.61369,7184510775.61369,7184510775.61369,null
2900304,2900304,null,1218000000,1218000000,1218000000,null,4608800000,4608800000,4608800000,null
2866605,2866605,null,18544000,18544000,18544000,null,7755000,7755000,7755000,null
2885964,2885964,null,2205000,2205000,2205000,null,2789000,2789000,2789000,null
2898881,2898881,null,6840558,6840558,6840558,null,8196000,8196000,8196000,null
2920644,2920644,null,696000,696000,696000,null,16354000,16354000,16354000,null
2926597,2926597,null,18752000,18752000,18752000,null,7984000,7984000,7984000,null
2944355,2944355,null,445349000,445349000,445349000,null,656493000,656493000,656493000,null
2818628,2818628,null,3360000,3360000,3360000,null,1764000,1764000,1764000,null
2936205,2936205,null,null,null,null,null,26455000,26455000,26455000,null
2931461,2931461,null,18730000,18730000,18730000,null,9476000,9476000,9476000,null
2945367,2945367,null,38116000,38116000,38116000,null,17361000,17361000,17361000,null
2829290,2829290,null,23805000,23805000,23805000,null,85268000,85268000,85268000,null
2923236,2923236,null,2385356000,2385356000,2385356000,null,2307825000,2307825000,2307825000,null
2871787,2871787,null,44762014.5211479,44762014.5211479,44762014.5211479,null,11025700.1267719,11025700.1267719,11025700.1267719,null
2836784,2836784,null,51473000,51473000,51473000,null,18446000,18446000,18446000,null
2864476,2864476,null,20940161196.4083,20940161196.4083,20940161196.4083,null,23586613956.0541,23586613956.0541,23586613956.0541,null
2868323,2868323,null,387000,387000,387000,null,8435000,8435000,8435000,null
2827366,2827366,null,1241000,1241000,1241000,null,881000,881000,881000,null
2892708,2892708,null,15169000,15169000,15169000,null,5144000,5144000,5144000,null
2836176,2836176,null,94000,94000,94000,null,6516000,6516000,6516000,null
2903485,2903485,null,385194534.925805,385194534.925805,385194534.925805,null,362896308.360478,362896308.360478,362896308.360478,null
2875933,2875933,null,1214614000,1214614000,1214614000,null,524712000,524712000,524712000,null
2872616,2872616,null,779000,779000,779000,null,2896000,2896000,2896000,null
2858875,2858875,null,0,0,0,null,965000,965000,965000,null
2879292,2879292,null,4292958.3957589,4292958.3957589,4292958.3957589,null,1631900.42641466,1631900.42641466,1631900.42641466,null
2758080,2758080,null,86547219.7705207,86547219.7705207,86547219.7705207,null,385974610.015459,385974610.015459,385974610.015459,null
2885613,2885613,null,107945000,107945000,107945000,null,104339000,104339000,104339000,null
2943924,2943924,null,70562000,70562000,70562000,null,25361000,25361000,25361000,null
2859850,2859850,null,57085000,57085000,57085000,null,151176000,151176000,151176000,null
2912513,2912513,null,1817000,1817000,1817000,null,120635000,120635000,120635000,null
2909159,2909159,null,9977000,9977000,9977000,null,3218000,3218000,3218000,null
2797503,2797503,null,7364000,7364000,7364000,null,4373000,4373000,4373000,null
2874672,2874672,null,47289000,47289000,47289000,null,341363000,341363000,341363000,null
2822263,2822263,null,47615000,47615000,47615000,null,104186000,104186000,104186000,null
2947929,2947929,null,553311000,553311000,553311000,null,376622000,376622000,376622000,null
2734242,2734242,null,2391398765.37302,2391398765.37302,2391398765.37302,null,5249168780.20769,5249168780.20769,5249168780.20769,null
2945938,2945938,null,11361474077.1964,11361474077.1964,11361474077.1964,null,30180044559.5231,30180044559.5231,30180044559.5231,null
2809183,2809183,null,110699000,110699000,110699000,null,96668000,96668000,96668000,null
2883256,2883256,null,6873000,6873000,6873000,null,7416000,7416000,7416000,null
2938381,2938381,null,38366000,38366000,38366000,null,8309000,8309000,8309000,null
2923067,2923067,null,185063000,185063000,185063000,null,156636000,156636000,156636000,null
2912440,2912440,null,22126000,22126000,22126000,null,8732000,8732000,8732000,null
2863369,2863369,null,300000000,300000000,300000000,null,0,0,0,null
2895789,2895789,null,64724666.666666664,64724666.666666664,64724666.666666664,null,139806000,139806000,139806000,null
2896133,2896133,null,3205000,3205000,3205000,null,4309000,4309000,4309000,null
2826617,2826617,null,15000,15000,15000,null,1077000,1077000,1077000,null
2836510,2836510,null,475973582.327488,475973582.327488,475973582.327488,null,9439763151.90162,9439763151.90162,9439763151.90162,null
2905968,2905968,null,5885000,5885000,5885000,null,7131000,7131000,7131000,null
2923369,2923369,null,793683000,793683000,793683000,null,2114179000,2114179000,2114179000,null
2811574,2811574,null,73181818.1818182,73181818.1818182,73181818.1818182,null,978607766.89933,978607766.89933,978607766.89933,null
2898210,2898210,null,46306000,46306000,46306000,null,446970000,446970000,446970000,null
2877708,2877708,null,18722000,18722000,18722000,null,16189000,16189000,16189000,null
2907690,2907690,null,163353000,163353000,163353000,null,806892000,806892000,806892000,null
2827161,2827161,null,1035000000,1035000000,1035000000,null,2631800000,2631800000,2631800000,null
2900736,2900736,null,668000,668000,668000,null,3417000,3417000,3417000,null
2953219,2953219,null,9871000,9871000,9871000,null,8481000,8481000,8481000,null
2958177,2958177,null,0,0,0,null,32435000,32435000,32435000,null
2903949,2903949,null,14788000,14788000,14788000,null,6988000,6988000,6988000,null
2769484,2769484,null,10450000,10450000,10450000,null,11967000,11967000,11967000,null
2894426,2894426,null,null,null,null,null,492742000,492742000,492742000,null
2916731,2916731,null,3487000,3487000,3487000,null,3458000,3458000,3458000,null
2878840,2878840,null,796567000,796567000,796567000,null,439806000,439806000,439806000,null
2894820,2894820,null,1098000,1098000,1098000,null,17947000,17947000,17947000,null
2939417,2939417,null,9724000,9724000,9724000,null,4998000,4998000,4998000,null
2794786,2794786,null,142420000,142420000,142420000,null,96578000,96578000,96578000,null
2917068,2917068,null,82790000,82790000,82790000,null,39342000,39342000,39342000,null
2883951,2883951,null,914342000,914342000,914342000,null,391679000,391679000,391679000,null
2893633,2893633,null,11955398240.9365,11955398240.9365,11955398240.9365,null,68339051821.8872,68339051821.8872,68339051821.8872,null
2946309,2946309,null,5525000,5525000,5525000,null,18758000,18758000,18758000,null
2934628,2934628,null,6230000,6230000,6230000,null,5482000,5482000,5482000,null
2819046,2819046,null,3375000,3375000,3375000,null,7941000,7941000,7941000,null
2902822,2902822,null,3444000000,3444000000,3444000000,null,55277000000,55277000000,55277000000,null
2768274,2768274,null,59729000,59729000,59729000,null,30602000,30602000,30602000,null
2866250,2866250,null,4377000000,4377000000,4377000000,null,4321100000,4321100000,4321100000,null
2951777,2951777,null,2907000,2907000,2907000,null,10549000,10549000,10549000,null
2903832,2903832,null,15566000,15566000,15566000,null,34110000,34110000,34110000,null
2900133,2900133,null,76541000,76541000,76541000,null,293340000,293340000,293340000,null
2948334,2948334,null,9164000,9164000,9164000,null,5246000,5246000,5246000,null
2930562,2930562,null,2878000,2878000,2878000,null,3091000,3091000,3091000,null
2876806,2876806,null,79699000,79699000,79699000,null,56460000,56460000,56460000,null
2891434,2891434,null,9660000,9660000,9660000,null,6571000,6571000,6571000,null
2920921,2920921,null,4855000,4855000,4855000,null,3055000,3055000,3055000,null
2860196,2860196,null,11384000,11384000,11384000,null,9400000,9400000,9400000,null
2727985,2727985,null,221068000,221068000,221068000,null,87054000,87054000,87054000,null
2882320,2882320,null,11585000,11585000,11585000,null,10859000,10859000,10859000,null
2809324,2809324,null,1151553000,1151553000,1151553000,null,965861000,965861000,965861000,null
2869818,2869818,null,587000,587000,587000,null,4121000,4121000,4121000,null
2904893,2904893,null,9132000,9132000,9132000,null,5849000,5849000,5849000,null
2931542,2931542,null,365532000,365532000,365532000,null,408962000,408962000,408962000,null
2892611,2892611,null,1233000,1233000,1233000,null,21912000,21912000,21912000,null
2811491,2811491,null,156000,156000,156000,null,15352000,15352000,15352000,null
2901463,2901463,null,37517000,37517000,37517000,null,21547000,21547000,21547000,null
2917701,2917701,null,1047247000,1047247000,1047247000,null,3341937000,3341937000,3341937000,null
2892406,2892406,null,28205000,28205000,28205000,null,8272000,8272000,8272000,null
2916494,2916494,null,13186016105.6822,13186016105.6822,13186016105.6822,null,23495522077.452,23495522077.452,23495522077.452,null
2862330,2862330,null,894050000,894050000,894050000,null,267316000,267316000,267316000,null
2869891,2869891,null,447000,447000,447000,null,736000,736000,736000,null
2817620,2817620,null,null,null,null,null,685106000,685106000,685106000,null
2783281,2783281,null,3026000,3026000,3026000,null,847000,847000,847000,null
2854519,2854519,null,9541000,9541000,9541000,null,3560000,3560000,3560000,null
2946114,2946114,null,65474000,65474000,65474000,null,145678000,145678000,145678000,null
2901770,2901770,null,22401000,22401000,22401000,null,6885000,6885000,6885000,null
2948681,2948681,null,413699000,413699000,413699000,null,2029231000,2029231000,2029231000,null
2744891,2744891,null,1697000,1697000,1697000,null,1620000,1620000,1620000,null
2899695,2899695,null,9707000,9707000,9707000,null,2088000,2088000,2088000,null
2841193,2841193,null,270287730.72747,270287730.72747,270287730.72747,null,3695247014.11509,3695247014.11509,3695247014.11509,null
2878781,2878781,null,10090629000,10090629000,10090629000,null,7229506000,7229506000,7229506000,null
2916374,2916374,null,7456000,7456000,7456000,null,10468000,10468000,10468000,null
2888512,2888512,null,3065000,3065000,3065000,null,2848000,2848000,2848000,null
2758644,2758644,null,7872000,7872000,7872000,null,10035000,10035000,10035000,null
2910887,2910887,null,8474000,8474000,8474000,null,16284000,16284000,16284000,null
2845670,2845670,null,3408000,3408000,3408000,null,5046000,5046000,5046000,null
2895520,2895520,null,94236000,94236000,94236000,null,87686000,87686000,87686000,null
2929963,2929963,null,null,null,null,null,106235000,106235000,106235000,null
2767411,2767411,null,1526166.23253611,1526166.23253611,1526166.23253611,null,511484.72649775,511484.72649775,511484.72649775,null
2892260,2892260,null,1562000000,1562000000,1562000000,null,26050000000,26050000000,26050000000,null
2950735,2950735,null,5278000,5278000,5278000,null,7672000,7672000,7672000,null
2815010,2815010,null,6639000,6639000,6639000,null,5491000,5491000,5491000,null
2912915,2912915,null,null,null,null,null,905409000,905409000,905409000,null
2951751,2951751,null,6708000,6708000,6708000,null,22430000,22430000,22430000,null
2859777,2859777,null,92049000,92049000,92049000,null,373287000,373287000,373287000,null
2819783,2819783,null,821000,821000,821000,null,9684000,9684000,9684000,null
2836754,2836754,null,27500000,27500000,27500000,null,14850000,14850000,14850000,null
2784082,2784082,null,3074000000,3074000000,3074000000,null,10058800000,10058800000,10058800000,null
2878659,2878659,null,55821000,55821000,55821000,null,53662000,53662000,53662000,null
2886750,2886750,null,11352000,11352000,11352000,null,21836000,21836000,21836000,null
2952893,2952893,null,9351000,9351000,9351000,null,5170000,5170000,5170000,null
2808689,2808689,null,89395000,89395000,89395000,null,54877000,54877000,54877000,null
2934396,2934396,null,512415000,512415000,512415000,null,434508000,434508000,434508000,null
2899402,2899402,null,166851000,166851000,166851000,null,50779000,50779000,50779000,null
2797794,2797794,null,3813000,3813000,3813000,null,3995000,3995000,3995000,null
2946644,2946644,null,9435000,9435000,9435000,null,25385000,25385000,25385000,null
2744047,2744047,null,28043943.6619718,28043943.6619718,28043943.6619718,null,24178028.1690141,24178028.1690141,24178028.1690141,null
2793301,2793301,null,27366000,27366000,27366000,null,48044000,48044000,48044000,null
2881221,2881221,null,2187361000,2187361000,2187361000,null,2400735000,2400735000,2400735000,null
2954475,2954475,null,13108000,13108000,13108000,null,14643000,14643000,14643000,null
2854472,2854472,null,16475000,16475000,16475000,null,9937000,9937000,9937000,null
2852120,2852120,null,0,0,0,null,0,0,0,null
2932348,2932348,null,788000,788000,788000,null,38483000,38483000,38483000,null
2748577,2748577,null,53311472338.0334,53311472338.0334,53311472338.0334,null,56778938492.5282,56778938492.5282,56778938492.5282,null
2857170,2857170,null,28534000,28534000,28534000,null,11497000,11497000,11497000,null
2929661,2929661,null,9994000,9994000,9994000,null,2923000,2923000,2923000,null
2872324,2872324,null,9795000,9795000,9795000,null,11648000,11648000,11648000,null
2743500,2743500,null,2566882465.92027,2566882465.92027,2566882465.92027,null,2937180868.50611,2937180868.50611,2937180868.50611,null
2915593,2915593,null,5512000,5512000,5512000,null,6664000,6664000,6664000,null
2752638,2752638,null,179435049.421464,179435049.421464,179435049.421464,null,129224715.416686,129224715.416686,129224715.416686,null
2890594,2890594,null,65258000,65258000,65258000,null,59656000,59656000,59656000,null
2908023,2908023,null,9333000,9333000,9333000,null,7029000,7029000,7029000,null
2769562,2769562,null,158889607.302463,158889607.302463,158889607.302463,null,98041584.9117046,98041584.9117046,98041584.9117046,null
2815166,2815166,null,9117000,9117000,9117000,null,7214000,7214000,7214000,null
2869819,2869819,null,20999000,20999000,20999000,null,27400000,27400000,27400000,null
2899087,2899087,null,5814000,5814000,5814000,null,4484000,4484000,4484000,null
2876265,2876265,null,2421000,2421000,2421000,null,6605000,6605000,6605000,null
2935522,2935522,null,30005000,30005000,30005000,null,79641000,79641000,79641000,null
2950236,2950236,null,59385000,59385000,59385000,null,51431000,51431000,51431000,null
2882168,2882168,null,2104244000,2104244000,2104244000,null,3359520000,3359520000,3359520000,null
2919234,2919234,null,4066000,4066000,4066000,null,3058000,3058000,3058000,null
2897321,2897321,null,14477000,14477000,14477000,null,8483000,8483000,8483000,null
2744325,2744325,null,7819000000,7819000000,7819000000,null,90375000000,90375000000,90375000000,null
2945049,2945049,null,2514000,2514000,2514000,null,3403000,3403000,3403000,null
2957264,2957264,null,6747000,6747000,6747000,null,8227000,8227000,8227000,null
2941319,2941319,null,1175559248.60047,1175559248.60047,1175559248.60047,null,645111894.757227,645111894.757227,645111894.757227,null
2911850,2911850,null,492000,492000,492000,null,12570000,12570000,12570000,null
2957887,2957887,null,5232000,5232000,5232000,null,7589000,7589000,7589000,null
2871310,2871310,null,6270474000,6270474000,6270474000,null,4340243000,4340243000,4340243000,null
2776218,2776218,null,76104000,76104000,76104000,null,54759000,54759000,54759000,null
2869040,2869040,null,43368621.0640608,43368621.0640608,43368621.0640608,null,345618588.092004,345618588.092004,345618588.092004,null
2932792,2932792,null,23440000,23440000,23440000,null,25552000,25552000,25552000,null
2892237,2892237,null,null,null,null,null,10892510000,10892510000,10892510000,null
2902850,2902850,null,15892000000,15892000000,15892000000,null,6367000000,6367000000,6367000000,null
2907118,2907118,null,563000,563000,563000,null,10634000,10634000,10634000,null
2893035,2893035,null,52086000,52086000,52086000,null,391050000,391050000,391050000,null
2890970,2890970,null,84050100000,84050100000,84050100000,null,40026200000,40026200000,40026200000,null
2883805,2883805,null,12855000,12855000,12855000,null,5585000,5585000,5585000,null
2857110,2857110,null,99621000,99621000,99621000,null,23452000,23452000,23452000,null
2785226,2785226,null,21894000,21894000,21894000,null,8184000,8184000,8184000,null
2885172,2885172,null,289354000,289354000,289354000,null,79556000,79556000,79556000,null
2905609,2905609,null,21931000,21931000,21931000,null,12703000,12703000,12703000,null
2901851,2901851,null,4141000,4141000,4141000,null,20491000,20491000,20491000,null
2906673,2906673,null,22684000,22684000,22684000,null,4479000,4479000,4479000,null
2803629,2803629,null,44629000,44629000,44629000,null,19617000,19617000,19617000,null
2911004,2911004,null,128672000,128672000,128672000,null,126357000,126357000,126357000,null
2877802,2877802,null,240000000,240000000,240000000,null,0,0,0,null
2932915,2932915,null,11568000,11568000,11568000,null,6919000,6919000,6919000,null
2849956,2849956,null,1639618168.65726,1639618168.65726,1639618168.65726,null,3930818856.3156,3930818856.3156,3930818856.3156,null
2931337,2931337,null,1241000,1241000,1241000,null,14101000,14101000,14101000,null
2908210,2908210,null,510000,510000,510000,null,2889000,2889000,2889000,null
2932127,2932127,null,21267000,21267000,21267000,null,227683000,227683000,227683000,null
2888900,2888900,null,5803000,5803000,5803000,null,9818000,9818000,9818000,null
2917504,2917504,null,1351000000,1351000000,1351000000,null,1015377000,1015377000,1015377000,null
2893768,2893768,null,15473000000,15473000000,15473000000,null,24728000000,24728000000,24728000000,null
2918018,2918018,null,26974000,26974000,26974000,null,15808000,15808000,15808000,null
2877821,2877821,null,4157367.34229105,4157367.34229105,4157367.34229105,null,1079480.75609201,1079480.75609201,1079480.75609201,null
2839977,2839977,null,81038000,81038000,81038000,null,54369000,54369000,54369000,null
2809013,2809013,null,7846000,7846000,7846000,null,21826000,21826000,21826000,null
2871623,2871623,null,210922000,210922000,210922000,null,140893000,140893000,140893000,null
2859245,2859245,null,2958000,2958000,2958000,null,3070000,3070000,3070000,null
2959204,2959204,null,4503000,4503000,4503000,null,40341000,40341000,40341000,null
2946613,2946613,null,3824000,3824000,3824000,null,2143000,2143000,2143000,null
2922667,2922667,null,5202649400,5202649400,5202649400,null,6288000000,6288000000,6288000000,null
2852092,2852092,null,144830538.393645,144830538.393645,144830538.393645,null,270601059.13504,270601059.13504,270601059.13504,null
2898768,2898768,null,71309000,71309000,71309000,null,1281036000,1281036000,1281036000,null
2945859,2945859,null,2060000,2060000,2060000,null,3214000,3214000,3214000,null
2873055,2873055,null,54232718060.0796,54232718060.0796,54232718060.0796,null,326983351429.606,326983351429.606,326983351429.606,null
2777178,2777178,null,37857000,37857000,37857000,null,18199000,18199000,18199000,null
2941894,2941894,null,84416000000,84416000000,84416000000,null,69875000000,69875000000,69875000000,null
2883273,2883273,null,4545000,4545000,4545000,null,114710000,114710000,114710000,null
2858078,2858078,null,46415000,46415000,46415000,null,19588000,19588000,19588000,null
2878049,2878049,null,470304922.18603,470304922.18603,470304922.18603,null,623540535.649656,623540535.649656,623540535.649656,null
2901613,2901613,null,18575000,18575000,18575000,null,11899000,11899000,11899000,null
2905903,2905903,null,2591000,2591000,2591000,null,15209000,15209000,15209000,null
2939579,2939579,null,4800000,4800000,4800000,null,5945000,5945000,5945000,null
2906817,2906817,null,7461000,7461000,7461000,null,152629000,152629000,152629000,null
2787045,2787045,null,77164000,77164000,77164000,null,50710000,50710000,50710000,null
2885317,2885317,null,null,null,null,null,24218000,24218000,24218000,null
2943372,2943372,null,3949000,3949000,3949000,null,7284000,7284000,7284000,null
2873669,2873669,null,462854686.934492,462854686.934492,462854686.934492,null,2361780673.18132,2361780673.18132,2361780673.18132,null
2943359,2943359,null,246294000,246294000,246294000,null,218779000,218779000,218779000,null
2911292,2911292,null,22683000,22683000,22683000,null,7607000,7607000,7607000,null
2894442,2894442,null,403897000,403897000,403897000,null,339339000,339339000,339339000,null
2835303,2835303,null,14101000,14101000,14101000,null,14217000,14217000,14217000,null
2887240,2887240,null,21451000,21451000,21451000,null,12078000,12078000,12078000,null
2937822,2937822,null,330000,330000,330000,null,9551000,9551000,9551000,null
2877599,2877599,null,1558893.46401438,1558893.46401438,1558893.46401438,null,720292.292524503,720292.292524503,720292.292524503,null
2918361,2918361,null,18013000,18013000,18013000,null,12801000,12801000,12801000,null
2892534,2892534,null,3193000,3193000,3193000,null,25605000,25605000,25605000,null
2893766,2893766,null,48108000,48108000,48108000,null,895064000,895064000,895064000,null
2928491,2928491,null,24184000,24184000,24184000,null,7860000,7860000,7860000,null
2904471,2904471,null,30829000,30829000,30829000,null,20502000,20502000,20502000,null
2791206,2791206,null,82202000,82202000,82202000,null,50216000,50216000,50216000,null
2939636,2939636,null,5111000000,5111000000,5111000000,null,811461000,811461000,811461000,null
2951488,2951488,null,158193000,158193000,158193000,null,403994000,403994000,403994000,null
2912750,2912750,null,4486000000,4486000000,4486000000,null,51477000000,51477000000,51477000000,null
2758479,2758479,null,15453602000,15453602000,15453602000,null,14975000000,14975000000,14975000000,null
2822257,2822257,null,36436000,36436000,36436000,null,158082000,158082000,158082000,null
2850705,2850705,null,14933000,14933000,14933000,null,12721000,12721000,12721000,null
2822485,2822485,null,21186000,21186000,21186000,null,4128000,4128000,4128000,null
2804430,2804430,null,111584000,111584000,111584000,null,275322000,275322000,275322000,null
2802109,2802109,null,19357000,19357000,19357000,null,7169000,7169000,7169000,null
2867376,2867376,null,9959628000,9959628000,9959628000,null,3229873000,3229873000,3229873000,null
2902291,2902291,null,42542000,42542000,42542000,null,18128000,18128000,18128000,null
2840993,2840993,null,5978000,5978000,5978000,null,3430000,3430000,3430000,null
2927263,2927263,null,4912000,4912000,4912000,null,94403000,94403000,94403000,null
2873213,2873213,null,2621000,2621000,2621000,null,1647000,1647000,1647000,null
2950240,2950240,null,11915000,11915000,11915000,null,6317000,6317000,6317000,null
2737950,2737950,null,7713000,7713000,7713000,null,5872000,5872000,5872000,null
2810808,2810808,null,25742682350.7181,25742682350.7181,25742682350.7181,null,3652208049.88662,3652208049.88662,3652208049.88662,null
2908920,2908920,null,41120000,41120000,41120000,null,36441000,36441000,36441000,null
2815923,2815923,null,35000,35000,35000,null,5745000,5745000,5745000,null
2895526,2895526,null,9650000,9650000,9650000,null,9097000,9097000,9097000,null
2861280,2861280,null,4356000,4356000,4356000,null,2125000,2125000,2125000,null
2941467,2941467,null,92006000,92006000,92006000,null,37353000,37353000,37353000,null
2882571,2882571,null,498314332.247557,498314332.247557,498314332.247557,null,1993019363.01122,1993019363.01122,1993019363.01122,null
2887085,2887085,null,11627000,11627000,11627000,null,4475000,4475000,4475000,null
2928455,2928455,null,244393584.640599,244393584.640599,244393584.640599,null,196240927.183329,196240927.183329,196240927.183329,null
2899530,2899530,null,22500000,22500000,22500000,null,20893000,20893000,20893000,null
2844036,2844036,null,477000,477000,477000,null,2577000,2577000,2577000,null
2874411,2874411,null,964645282.135331,964645282.135331,964645282.135331,null,12484195738.7029,12484195738.7029,12484195738.7029,null
2892583,2892583,null,218129000,218129000,218129000,null,483546000,483546000,483546000,null
2946062,2946062,null,5292000,5292000,5292000,null,6699000,6699000,6699000,null
2844246,2844246,null,130007000,130007000,130007000,null,201052000,201052000,201052000,null
2928258,2928258,null,1574000,1574000,1574000,null,11350000,11350000,11350000,null
2938521,2938521,null,16919000,16919000,16919000,null,8907000,8907000,8907000,null
2878306,2878306,null,12257000,12257000,12257000,null,12652000,12652000,12652000,null
2871017,2871017,null,50123054.650742,50123054.650742,50123054.650742,null,208568885.55769,208568885.55769,208568885.55769,null
2906919,2906919,null,7780000,7780000,7780000,null,6106000,6106000,6106000,null
2869907,2869907,null,16202308000,16202308000,16202308000,null,56696674000,56696674000,56696674000,null
2915836,2915836,null,16940000,16940000,16940000,null,181029000,181029000,181029000,null
2898898,2898898,null,16663000,16663000,16663000,null,23041000,23041000,23041000,null
2909836,2909836,null,26492000,26492000,26492000,null,8579000,8579000,8579000,null
2943051,2943051,null,1382615709.62166,1382615709.62166,1382615709.62166,null,2016732283.46457,2016732283.46457,2016732283.46457,null
2888564,2888564,null,358659564.5048,358659564.5048,358659564.5048,null,649518848.044954,649518848.044954,649518848.044954,null
2839100,2839100,null,3014000,3014000,3014000,null,3672000,3672000,3672000,null
2881292,2881292,null,50378500000,50378500000,50378500000,null,10826000000,10826000000,10826000000,null
2747325,2747325,null,7437000,7437000,7437000,null,5038000,5038000,5038000,null
2776437,2776437,null,66461000,66461000,66461000,null,632969000,632969000,632969000,null
2866185,2866185,null,7115000,7115000,7115000,null,9879000,9879000,9879000,null
2911973,2911973,null,876000,876000,876000,null,2905000,2905000,2905000,null
2865297,2865297,null,1538000,1538000,1538000,null,23504000,23504000,23504000,null
2800841,2800841,null,3815000,3815000,3815000,null,31977000,31977000,31977000,null
2895658,2895658,null,5397000,5397000,5397000,null,12092000,12092000,12092000,null
2721680,2721680,null,19266000,19266000,19266000,null,5574000,5574000,5574000,null
2888996,2888996,null,null,null,null,null,4167856134.15711,4167856134.15711,4167856134.15711,null
2899908,2899908,null,12349000,12349000,12349000,null,5132000,5132000,5132000,null
2900342,2900342,null,188800000,188800000,188800000,null,401436000,401436000,401436000,null
2902848,2902848,null,15892000000,15892000000,15892000000,null,6367000000,6367000000,6367000000,null
2880043,2880043,null,27648957.0127924,27648957.0127924,27648957.0127924,null,12363720.1797856,12363720.1797856,12363720.1797856,null
2910292,2910292,null,39729000,39729000,39729000,null,29518000,29518000,29518000,null
2855018,2855018,null,610563698.878031,610563698.878031,610563698.878031,null,1965056098.44372,1965056098.44372,1965056098.44372,null
2790031,2790031,null,1708700000,1708700000,1708700000,null,2696400000,2696400000,2696400000,null
2936990,2936990,null,12721000,12721000,12721000,null,9877000,9877000,9877000,null
2893688,2893688,null,1270662608.28846,1270662608.28846,1270662608.28846,null,7473542495.9026,7473542495.9026,7473542495.9026,null
2952644,2952644,null,4000,4000,4000,null,8101000,8101000,8101000,null
2913641,2913641,null,20717000,20717000,20717000,null,6008000,6008000,6008000,null
2906302,2906302,null,5133000,5133000,5133000,null,8649000,8649000,8649000,null
2855231,2855231,null,739000,739000,739000,null,3866000,3866000,3866000,null
2755926,2755926,null,3317000,3317000,3317000,null,48235000,48235000,48235000,null
2937146,2937146,null,28263000,28263000,28263000,null,33483000,33483000,33483000,null
2901454,2901454,null,3918000,3918000,3918000,null,6530000,6530000,6530000,null
2903209,2903209,null,937000,937000,937000,null,3536000,3536000,3536000,null
2780213,2780213,null,14237000,14237000,14237000,null,2839000,2839000,2839000,null
2738655,2738655,null,10618000,10618000,10618000,null,12801000,12801000,12801000,null
2931369,2931369,null,18375000,18375000,18375000,null,7678000,7678000,7678000,null
2880863,2880863,null,61653000,61653000,61653000,null,8859000,8859000,8859000,null
2899806,2899806,null,5880000,5880000,5880000,null,1878000,1878000,1878000,null
2931004,2931004,null,378000,378000,378000,null,8220000,8220000,8220000,null
2837302,2837302,null,2982000,2982000,2982000,null,4065000,4065000,4065000,null
2908943,2908943,null,88500000,88500000,88500000,null,4984200000,4984200000,4984200000,null
2774883,2774883,null,10000000,10000000,10000000,null,100000000,100000000,100000000,null
2884642,2884642,null,19799000,19799000,19799000,null,18953000,18953000,18953000,null
2917132,2917132,null,7335000,7335000,7335000,null,9957000,9957000,9957000,null
2852079,2852079,null,0,0,0,null,0,0,0,null
2901156,2901156,null,14648000,14648000,14648000,null,7226000,7226000,7226000,null
2944572,2944572,null,1336000,1336000,1336000,null,7686000,7686000,7686000,null
2783178,2783178,null,773380406.318919,773380406.318919,773380406.318919,null,35693450656.4615,35693450656.4615,35693450656.4615,null
2893950,2893950,null,null,null,null,null,40819199947.5208,40819199947.5208,40819199947.5208,null
2857183,2857183,null,46600000,46600000,46600000,null,9323000,9323000,9323000,null
2891764,2891764,null,null,null,null,null,1133641000,1133641000,1133641000,null
2902824,2902824,null,3444000000,3444000000,3444000000,null,55277000000,55277000000,55277000000,null
2840923,2840923,null,2855000,2855000,2855000,null,5319000,5319000,5319000,null
2959444,2959444,null,5395000,5395000,5395000,null,15517000,15517000,15517000,null
2772282,2772282,null,33049000,33049000,33049000,null,69585000,69585000,69585000,null
2893936,2893936,null,200000000,200000000,200000000,null,1610000000,1610000000,1610000000,null
2893937,2893937,null,129652551.574376,129652551.574376,129652551.574376,null,182405899.384727,182405899.384727,182405899.384727,null
2752801,2752801,null,1593202791.9614,1593202791.9614,1593202791.9614,null,6582198903.82724,6582198903.82724,6582198903.82724,null
2907388,2907388,null,68734000,68734000,68734000,null,53707000,53707000,53707000,null
2849853,2849853,null,8174000,8174000,8174000,null,88056000,88056000,88056000,null
2836111,2836111,null,96621000,96621000,96621000,null,88655000,88655000,88655000,null
2887053,2887053,null,9049000,9049000,9049000,null,17177000,17177000,17177000,null
2747122,2747122,null,6506000,6506000,6506000,null,6996000,6996000,6996000,null
2843280,2843280,null,7816000,7816000,7816000,null,5475000,5475000,5475000,null
