RatingID;XPK_COUNTERPARTY;FAIR_AnnualTurnover;RDF_TotalTurnover;Turnover_Difference;Turnover_Match_Status;FAIR_TotalAssets;RDF_TotalAssets;Assets_Difference;Assets_Match_Status;Overall_Match_Status
2938057;2938057;25162575465.05;251.625.754.650.486;0.001399993896484375;MATCH;1838738908956.19;1723953295945.57;11.478.561.301.061.900;MISMATCH;MISMATCH
2938088;2938088;1021000.00;829000;192000;MISMATCH;3585000.00;3585000;0;MATCH;MISMATCH
2938101;2938101;8415000.00;8415000;0;MATCH;5604000.00;5673000;69000;MISMATCH;MISMATCH
2938184;2938184;29961000.00;29961000;0;MATCH;210052000.00;211714000;1662000;MISMATCH;MISMATCH
2938293;2938293;52668000.00;54275000;1607000;MISMATCH;38398000.00;41257000;2859000;MISMATCH;MISMATCH
2938309;2938309;1644000.00;1644000;0;MATCH;3155000.00;3895000;740000;MISMATCH;MISMATCH
2938348;2938348;111598805.65;993.508.924.088.187;122.479.132.411.813;MISMATCH;846061989.32;846.061.989.318.483;0.0015170574188232422;MATCH;MISMATCH
2938349;2938349;1454000.00;1454000;0;MATCH;365000.00;2091000;1726000;MISMATCH;MISMATCH
2938371;2938371;2006000.00;2004000;2000;MISMATCH;4285000.00;4285000;0;MATCH;MISMATCH
2938443;2938443;203785000.00;203785000;0;MATCH;43948000.00;44620000;672000;MISMATCH;MISMATCH
2938445;2938445;1691000.00;2846000;1155000;MISMATCH;6406000.00;6394000;12000;MISMATCH;MISMATCH
2938490;2938490;30469000.00;30471000;2000;MISMATCH;15075000.00;12821000;2254000;MISMATCH;MISMATCH
2938494;2938494;1058000.00;735000;323000;MISMATCH;11144000.00;11144000;0;MATCH;MISMATCH
2938501;2938501;767000.00;856000;89000;MISMATCH;5759000.00;5645000;114000;MISMATCH;MISMATCH
2938521;2938521;14654000.00;16919000;2265000;MISMATCH;8626000.00;8907000;281000;MISMATCH;MISMATCH
2938523;2938523;14654000.00;16919000;2265000;MISMATCH;8625000.00;8879000;254000;MISMATCH;MISMATCH
2938614;2938614;11295000.00;11295000;0;MATCH;323722000.00;240191000;83531000;MISMATCH;MISMATCH
2938673;2938673;10439000.00;10223000;216000;MISMATCH;5712000.00;6310000;598000;MISMATCH;MISMATCH
2938700;2938700;0.00;73000;73000;MISMATCH;2923000.00;3003000;80000;MISMATCH;MISMATCH
2938771;2938771;916000.00;1104000;188000;MISMATCH;9480000.00;9480000;0;MATCH;MISMATCH
2938792;2938792;31144000.00;31144000;0;MATCH;19100000.00;22537000;3437000;MISMATCH;MISMATCH
2938840;2938840;2514000.00;3905000;1391000;MISMATCH;2134000.00;2487000;353000;MISMATCH;MISMATCH
2938868;2938868;5343000.00;5991000;648000;MISMATCH;2280000.00;2280000;0;MATCH;MISMATCH
2939058;2939058;12096000.00;13533000;1437000;MISMATCH;7362000.00;6915000;447000;MISMATCH;MISMATCH
2939141;2939141;714000.00;62533000;61819000;MISMATCH;1356195000.00;1664601000;308406000;MISMATCH;MISMATCH
2939189;2939189;636000.00;604000;32000;MISMATCH;2884000.00;2884000;0;MATCH;MISMATCH
2939191;2939191;516000.00;524000;8000;MISMATCH;3140000.00;3140000;0;MATCH;MISMATCH
2939237;2939237;117532000.00;120012000;2480000;MISMATCH;55045000.00;60077000;5032000;MISMATCH;MISMATCH
2939265;2939265;887000.00;887000;0;MATCH;1325000.00;1751000;426000;MISMATCH;MISMATCH
2939283;2939283;172685000.00;172685000;0;MATCH;478830000.00;503639000;24809000;MISMATCH;MISMATCH
2939286;2939286;6579000.00;6579000;0;MATCH;4063000.00;4507000;444000;MISMATCH;MISMATCH
2939293;2939293;47376000.00;52888000;5512000;MISMATCH;54019000.00;54019000;0;MATCH;MISMATCH
2939310;2939310;6464374.88;61.594.766.457.752;3.048.982.342.248;MISMATCH;194034952.95;175.402.351.434.192;18.632.601.515.807.900;MISMATCH;MISMATCH
2939322;2939322;25242000.00;33323000;8081000;MISMATCH;230691000.00;230691000;0;MATCH;MISMATCH
2939329;2939329;2798000.00;3671000;873000;MISMATCH;9132000.00;9132000;0;MATCH;MISMATCH
2939394;2939394;13807000.00;14566000;759000;MISMATCH;7083000.00;7083000;0;MATCH;MISMATCH
2939397;2939397;5406000.00;5406000;0;MATCH;3421000.00;2556000;865000;MISMATCH;MISMATCH
2939428;2939428;3397000.00;3178000;219000;MISMATCH;8371000.00;13120000;4749000;MISMATCH;MISMATCH
2939499;2939499;7024000.00;14968000;7944000;MISMATCH;7979000.00;7979000;0;MATCH;MISMATCH
2939531;2939531;71473000.00;71473000;0;MATCH;59217000.00;132146000;72929000;MISMATCH;MISMATCH
2939535;2939535;21046000.00;19537000;1509000;MISMATCH;14020000.00;14020000;0;MATCH;MISMATCH
2939537;2939537;33973000.00;31863000;2110000;MISMATCH;17637000.00;19121000;1484000;MISMATCH;MISMATCH
2939572;2939572;13122000.00;23573000;10451000;MISMATCH;22719000.00;22719000;0;MATCH;MISMATCH
2939593;2939593;1465000.00;1623000;158000;MISMATCH;1939000.00;1939000;0;MATCH;MISMATCH
2939605;2939605;10918000.00;10918000;0;MATCH;6126000.00;6165000;39000;MISMATCH;MISMATCH
2939627;2939627;25727000.00;25727000;0;MATCH;26934000.00;25839000;1095000;MISMATCH;MISMATCH
2939629;2939629;28004000.00;25727000;2277000;MISMATCH;25839000.00;25839000;0;MATCH;MISMATCH
2939654;2939654;2520000.00;2520000;0;MATCH;5611000.00;5459000;152000;MISMATCH;MISMATCH
2939697;2939697;1990000.00;2697000;707000;MISMATCH;5662000.00;5602000;60000;MISMATCH;MISMATCH
2939723;2939723;443000.00;858000;415000;MISMATCH;766000.00;972000;206000;MISMATCH;MISMATCH
2939791;2939791;5094000.00;5094000;0;MATCH;3677000.00;3635000;42000;MISMATCH;MISMATCH
2939834;2939834;42898000.00;42898000;0;MATCH;11213000.00;19280000;8067000;MISMATCH;MISMATCH
2939945;2939945;1268000.00;713000;555000;MISMATCH;5729000.00;6394000;665000;MISMATCH;MISMATCH
2940057;2940057;202426000.00;202426000;0;MATCH;32023000.00;27143000;4880000;MISMATCH;MISMATCH
2940071;2940071;6676000.00;7404000;728000;MISMATCH;10997000.00;10997000;0;MATCH;MISMATCH
2940175;2940175;14892000.00;13841000;1051000;MISMATCH;9334000.00;9334000;0;MATCH;MISMATCH
2940207;2940207;5958000.00;5958000;0;MATCH;5394000.00;5016000;378000;MISMATCH;MISMATCH
2940215;2940215;6235000.00;5728000;507000;MISMATCH;3933000.00;5067000;1134000;MISMATCH;MISMATCH
2940242;2940242;7902000.00;23562000;15660000;MISMATCH;10472000.00;15556000;5084000;MISMATCH;MISMATCH
2940244;2940244;14932000.00;14594000;338000;MISMATCH;12210000.00;12072000;138000;MISMATCH;MISMATCH
2940264;2940264;5490000.00;6545000;1055000;MISMATCH;2504000.00;2811000;307000;MISMATCH;MISMATCH
2940286;2940286;76283000.00;100534000;24251000;MISMATCH;39014000.00;39014000;0;MATCH;MISMATCH
2940301;2940301;176755000.00;170164000;6591000;MISMATCH;34168000.00;34168000;0;MATCH;MISMATCH
2940335;2940335;29944000.00;29944000;0;MATCH;72705000.00;75145000;2440000;MISMATCH;MISMATCH
2940340;2940340;73147000.00;76172000;3025000;MISMATCH;52577000.00;66413000;13836000;MISMATCH;MISMATCH
2940357;2940357;29047000.00;28251000;796000;MISMATCH;25731000.00;23739000;1992000;MISMATCH;MISMATCH
2940358;2940358;12173000.00;12173000;0;MATCH;12532000.00;11949000;583000;MISMATCH;MISMATCH
2940416;2940416;3053000.00;3053000;0;MATCH;8720000.00;8732000;12000;MISMATCH;MISMATCH
2940433;2940433;1827000.00;2365000;538000;MISMATCH;3908000.00;3908000;0;MATCH;MISMATCH
2940435;2940435;29219000.00;164151000;134932000;MISMATCH;426000.00;6242000;5816000;MISMATCH;MISMATCH
2940453;2940453;228749000.00;228749000;0;MATCH;366839000.00;437634000;70795000;MISMATCH;MISMATCH
2940462;2940462;38077000.00;42284000;4207000;MISMATCH;21900000.00;27480000;5580000;MISMATCH;MISMATCH
2940479;2940479;11984000.00;11984000;0;MATCH;235186000.00;232473000;2713000;MISMATCH;MISMATCH
2940489;2940489;164151000.00;164151000;0;MATCH;18538000.00;6242000;12296000;MISMATCH;MISMATCH
2940512;2940512;3331000.00;3912000;581000;MISMATCH;1914000.00;2186000;272000;MISMATCH;MISMATCH
2940536;2940536;6483000.00;7937000;1454000;MISMATCH;5031000.00;5031000;0;MATCH;MISMATCH
2940557;2940557;84857000.00;87854000;2997000;MISMATCH;1528792000.00;1299623000;229169000;MISMATCH;MISMATCH
2940558;2940558;11088000.00;11128000;40000;MISMATCH;10645000.00;14364000;3719000;MISMATCH;MISMATCH
2940588;2940588;15264000.00;15264000;0;MATCH;8591000.00;9700000;1109000;MISMATCH;MISMATCH
2940591;2940591;16755000.00;16755000;0;MATCH;5689000.00;7884000;2195000;MISMATCH;MISMATCH
2940619;2940619;5269000.00;7656000;2387000;MISMATCH;33641000.00;33636000;5000;MISMATCH;MISMATCH
2940632;2940632;1662000.00;1610000;52000;MISMATCH;2132000.00;2132000;0;MATCH;MISMATCH
2940673;2940673;3158000.00;4267000;1109000;MISMATCH;3154000.00;3154000;0;MATCH;MISMATCH
2940810;2940810;65040734.27;65.040.734.265;0.005000002682209015;MATCH;202161000.00;230513000;28352000;MISMATCH;MISMATCH
2940866;2940866;2807000.00;2807000;0;MATCH;34901000.00;32958000;1943000;MISMATCH;MISMATCH
2940896;2940896;91079000.00;91079000;0;MATCH;54770000.00;50690000;4080000;MISMATCH;MISMATCH
2940951;2940951;1768000.00;2502000;734000;MISMATCH;19132000.00;29588000;10456000;MISMATCH;MISMATCH
2940979;2940979;10806000.00;16281000;5475000;MISMATCH;8426000.00;8426000;0;MATCH;MISMATCH
2941136;2941136;77492000.00;77492000;0;MATCH;34638000.00;32705000;1933000;MISMATCH;MISMATCH
2941172;2941172;6135000.00;6332000;197000;MISMATCH;12846000.00;13713000;867000;MISMATCH;MISMATCH
2941178;2941178;380000.00;448000;68000;MISMATCH;26241000.00;26241000;0;MATCH;MISMATCH
2941261;2941261;970000.00;953000;17000;MISMATCH;3563000.00;3965000;402000;MISMATCH;MISMATCH
2941285;2941285;277000.00;1106000;829000;MISMATCH;4466000.00;4466000;0;MATCH;MISMATCH
2941326;2941326;8918000.00;9485000;567000;MISMATCH;40717000.00;40717000;0;MATCH;MISMATCH
2941432;2941432;22563000.00;22563000;0;MATCH;24321000.00;20560000;3761000;MISMATCH;MISMATCH
2941433;2941433;11376000.00;11376000;0;MATCH;7721000.00;7772000;51000;MISMATCH;MISMATCH
2941444;2941444;14119000.00;17985000;3866000;MISMATCH;5524000.00;7012000;1488000;MISMATCH;MISMATCH
2941457;2941457;4439000.00;6796000;2357000;MISMATCH;1775000.00;2168000;393000;MISMATCH;MISMATCH
2941467;2941467;92006000.00;73417000;18589000;MISMATCH;37353000.00;30607000;6746000;MISMATCH;MISMATCH
2941474;2941474;35923000.00;46395000;10472000;MISMATCH;17083000.00;19757000;2674000;MISMATCH;MISMATCH
2941521;2941521;19017000.00;23051000;4034000;MISMATCH;31499000.00;31499000;0;MATCH;MISMATCH
2941616;2941616;78631000.00;95714000;17083000;MISMATCH;38782000.00;35541000;3241000;MISMATCH;MISMATCH
2941751;2941751;22134000.00;22134000;0;MATCH;16401000.00;17014000;613000;MISMATCH;MISMATCH
2941843;2941843;2191000.00;3567000;1376000;MISMATCH;119300000.00;125390000;6090000;MISMATCH;MISMATCH
2941945;2941945;24105000.00;30566000;6461000;MISMATCH;20711000.00;20711000;0;MATCH;MISMATCH
2942030;2942030;63755000.00;82475000;18720000;MISMATCH;38208000.00;38208000;0;MATCH;MISMATCH
2942090;2942090;3560000.00;4371000;811000;MISMATCH;7035000.00;6916000;119000;MISMATCH;MISMATCH
2942092;2942092;1494000.00;1321000;173000;MISMATCH;5980000.00;5980000;0;MATCH;MISMATCH
2942135;2942135;7348000.00;7348000;0;MATCH;2193000.00;1814000;379000;MISMATCH;MISMATCH
2942150;2942150;2867000.00;2867000;0;MATCH;24973000.00;26880000;1907000;MISMATCH;MISMATCH
2942155;2942155;10007000.00;7582000;2425000;MISMATCH;7499000.00;7499000;0;MATCH;MISMATCH
2942327;2942327;20651000.00;22521000;1870000;MISMATCH;11663000.00;14186000;2523000;MISMATCH;MISMATCH
2942341;2942341;73466000.00;67925000;5541000;MISMATCH;53727000.00;55288000;1561000;MISMATCH;MISMATCH
2942441;2942441;35983000.00;35983000;0;MATCH;30187000.00;31797000;1610000;MISMATCH;MISMATCH
2942463;2942463;1881000.00;1881000;0;MATCH;34858000.00;43442000;8584000;MISMATCH;MISMATCH
2942486;2942486;96323000.00;122175000;25852000;MISMATCH;70026000.00;76973000;6947000;MISMATCH;MISMATCH
2942492;2942492;9328000.00;8700000;628000;MISMATCH;8253000.00;8253000;0;MATCH;MISMATCH
2942506;2942506;105745000.00;105745000;0;MATCH;35388000.00;43187000;7799000;MISMATCH;MISMATCH
2942584;2942584;847000.00;1255000;408000;MISMATCH;2531000.00;4678000;2147000;MISMATCH;MISMATCH
2942591;2942591;78075000.00;92680000;14605000;MISMATCH;48215000.00;48215000;0;MATCH;MISMATCH
2942603;2942603;9392000.00;9392000;0;MATCH;12131000.00;9291000;2840000;MISMATCH;MISMATCH
2942667;2942667;1462000.00;1462000;0;MATCH;3235000.00;2899000;336000;MISMATCH;MISMATCH
2942700;2942700;13549000.00;12688000;861000;MISMATCH;11637000.00;11940000;303000;MISMATCH;MISMATCH
2942730;2942730;30530000.00;14330000;16200000;MISMATCH;7746000.00;7290000;456000;MISMATCH;MISMATCH
2942755;2942755;6174000.00;7531000;1357000;MISMATCH;145000000.00;200400000;55400000;MISMATCH;MISMATCH
2942818;2942818;12759000.00;13117000;358000;MISMATCH;14641000.00;14641000;0;MATCH;MISMATCH
2942884;2942884;11754000.00;13873000;2119000;MISMATCH;7255000.00;7255000;0;MATCH;MISMATCH
2942929;2942929;51784000.00;47902000;3882000;MISMATCH;28287000.00;32133000;3846000;MISMATCH;MISMATCH
2942971;2942971;5304000.00;5304000;0;MATCH;9607000.00;8034000;1573000;MISMATCH;MISMATCH
2942979;2942979;61252000.00;60717000;535000;MISMATCH;51299000.00;51299000;0;MATCH;MISMATCH
2943063;2943063;6762000.00;8372000;1610000;MISMATCH;19089000.00;18582000;507000;MISMATCH;MISMATCH
2943070;2943070;32993000.00;32993000;0;MATCH;15531000.00;19244000;3713000;MISMATCH;MISMATCH
2943201;2943201;22328000.00;22328000;0;MATCH;7510000.00;9076000;1566000;MISMATCH;MISMATCH
2943203;2943203;22063000.00;21469000;594000;MISMATCH;30727000.00;30727000;0;MATCH;MISMATCH
2943253;2943253;20064000.00;20064000;0;MATCH;10966000.00;13104000;2138000;MISMATCH;MISMATCH
2943304;2943304;7459000.00;7030000;429000;MISMATCH;1800000.00;3681000;1881000;MISMATCH;MISMATCH
2943324;2943324;15240000.00;15240000;0;MATCH;14430000.00;10267000;4163000;MISMATCH;MISMATCH
2943372;2943372;3949000.00;3942000;7000;MISMATCH;7284000.00;7284000;0;MATCH;MISMATCH
2943486;2943486;438746110.41;493.285.963.750.226;54.539.853.340.225.900;MISMATCH;13979255503.05;153.611.127.837.659;13.818.572.807.159.000;MISMATCH;MISMATCH
2943554;2943554;536000.00;536000;0;MATCH;9619000.00;19096000;9477000;MISMATCH;MISMATCH
2943630;2943630;23343000.00;24593000;1250000;MISMATCH;20053000.00;21570000;1517000;MISMATCH;MISMATCH
2943636;2943636;2191000.00;1193000;998000;MISMATCH;7619000.00;7619000;0;MATCH;MISMATCH
2943637;2943637;6022000.00;6022000;0;MATCH;7154000.00;15687000;8533000;MISMATCH;MISMATCH
2943695;2943695;100173000.00;100173000;0;MATCH;38863000.00;41621000;2758000;MISMATCH;MISMATCH
2943703;2943703;7101000.00;8087000;986000;MISMATCH;10261000.00;10581000;320000;MISMATCH;MISMATCH
2943752;2943752;178915070.03;108.471.769.815.418;70.443.300.214.582;MISMATCH;580411690.19;580.411.690.191.821;0.0018209218978881836;MATCH;MISMATCH
2943776;2943776;5358000.00;6401000;1043000;MISMATCH;4944000.00;4944000;0;MATCH;MISMATCH
2943791;2943791;5550000.00;5550000;0;MATCH;10799000.00;10752000;47000;MISMATCH;MISMATCH
2943793;2943793;7129000.00;7129000;0;MATCH;6075000.00;7849000;1774000;MISMATCH;MISMATCH
2943806;2943806;7781000.00;10421000;2640000;MISMATCH;48812000.00;50694000;1882000;MISMATCH;MISMATCH
2943812;2943812;200609000.00;199665000;944000;MISMATCH;335411000.00;312547000;22864000;MISMATCH;MISMATCH
2943881;2943881;25850000.00;27221000;1371000;MISMATCH;32932000.00;31822000;1110000;MISMATCH;MISMATCH
2943950;2943950;4725000.00;4725000;0;MATCH;3250000.00;3334000;84000;MISMATCH;MISMATCH
2944047;2944047;6887000.00;9189000;2302000;MISMATCH;40732000.00;40732000;0;MATCH;MISMATCH
2944049;2944049;7301000.00;8886000;1585000;MISMATCH;148168000.00;237698000;89530000;MISMATCH;MISMATCH
2944098;2944098;18567000.00;15755000;2812000;MISMATCH;29927000.00;30857000;930000;MISMATCH;MISMATCH
2944129;2944129;48015000.00;46915000;1100000;MISMATCH;22220000.00;22220000;0;MATCH;MISMATCH
2944158;2944158;7774000.00;7774000;0;MATCH;5727000.00;6923000;1196000;MISMATCH;MISMATCH
2944159;2944159;6331000.00;5574000;757000;MISMATCH;6026000.00;5789000;237000;MISMATCH;MISMATCH
2944164;2944164;32729000.00;40720000;7991000;MISMATCH;12820000.00;12820000;0;MATCH;MISMATCH
2944172;2944172;5817000.00;4272000;1545000;MISMATCH;1839000.00;1859000;20000;MISMATCH;MISMATCH
2944176;2944176;888000.00;975000;87000;MISMATCH;2169000.00;2169000;0;MATCH;MISMATCH
2944338;2944338;797000.00;1151000;354000;MISMATCH;1865000.00;1865000;0;MATCH;MISMATCH
2944572;2944572;1260000.00;1260000;0;MATCH;6738000.00;7686000;948000;MISMATCH;MISMATCH
2944575;2944575;29957000.00;33111000;3154000;MISMATCH;11871000.00;10859000;1012000;MISMATCH;MISMATCH
2944753;2944753;1845000.00;1818000;27000;MISMATCH;4564000.00;4564000;0;MATCH;MISMATCH
2944761;2944761;1060000.00;1198000;138000;MISMATCH;1572000.00;1572000;0;MATCH;MISMATCH
2944967;2944967;7146000.00;7265000;119000;MISMATCH;5689000.00;5689000;0;MATCH;MISMATCH
2944973;2944973;10565000.00;10392000;173000;MISMATCH;10722666.67;10.722.666.666.666.600;0.0033333338797092438;MATCH;MISMATCH
2945168;2945168;6491000.00;8180000;1689000;MISMATCH;4597000.00;4597000;0;MATCH;MISMATCH
2945175;2945175;7952000.00;7952000;0;MATCH;3197000.00;6529000;3332000;MISMATCH;MISMATCH
2945408;2945408;27355000.00;27355000;0;MATCH;14031000.00;15901000;1870000;MISMATCH;MISMATCH
2945459;2945459;1962000.00;1815000;147000;MISMATCH;7627000.00;8772000;1145000;MISMATCH;MISMATCH
2945584;2945584;17245000.00;16924000;321000;MISMATCH;3861000.00;2351000;1510000;MISMATCH;MISMATCH
2945587;2945587;20387000.00;20387000;0;MATCH;9209000.00;7478000;1731000;MISMATCH;MISMATCH
2945605;2945605;218208000.00;218208000;0;MATCH;57791000.00;65327000;7536000;MISMATCH;MISMATCH
2945692;2945692;1920000.00;2448000;528000;MISMATCH;855000.00;995000;140000;MISMATCH;MISMATCH
2945712;2945712;2002000.00;2405000;403000;MISMATCH;23854000.00;23854000;0;MATCH;MISMATCH
2945794;2945794;9485000.00;11118000;1633000;MISMATCH;3306000.00;9102000;5796000;MISMATCH;MISMATCH
2945935;2945935;27886000.00;31368000;3482000;MISMATCH;16487000.00;16487000;0;MATCH;MISMATCH
2945972;2945972;15251000.00;15251000;0;MATCH;7539000.00;9238000;1699000;MISMATCH;MISMATCH
2945990;2945990;15225000.00;15225000;0;MATCH;7566000.00;9218000;1652000;MISMATCH;MISMATCH
2946062;2946062;3998000.00;5292000;1294000;MISMATCH;6699000.00;6699000;0;MATCH;MISMATCH
2946092;2946092;5972000.00;7717000;1745000;MISMATCH;15596000.00;15596000;0;MATCH;MISMATCH
2946114;2946114;65467000.00;65474000;7000;MISMATCH;145678000.00;145678000;0;MATCH;MISMATCH
2946143;2946143;3077000.00;4156000;1079000;MISMATCH;9507000.00;9507000;0;MATCH;MISMATCH
2946156;2946156;540000.00;540000;0;MATCH;1929000.00;1855000;74000;MISMATCH;MISMATCH
2946170;2946170;792000.00;792000;0;MATCH;4510000.00;4537000;27000;MISMATCH;MISMATCH
2946208;2946208;95714000.00;95714000;0;MATCH;38782000.00;35542000;3240000;MISMATCH;MISMATCH
2946327;2946327;1985000.00;2495000;510000;MISMATCH;3374000.00;3374000;0;MATCH;MISMATCH
2946357;2946357;3922000.00;3922000;0;MATCH;1693000.00;2140000;447000;MISMATCH;MISMATCH
2946358;2946358;47376000.00;52888000;5512000;MISMATCH;50756000.00;50756000;0;MATCH;MISMATCH
2946384;2946384;47376000.00;52888000;5512000;MISMATCH;50756000.00;50756000;0;MATCH;MISMATCH
2946387;2946387;27533000.00;27533000;0;MATCH;11642000.00;10873000;769000;MISMATCH;MISMATCH
2946403;2946403;5147000.00;4867000;280000;MISMATCH;4090000.00;4654000;564000;MISMATCH;MISMATCH
2946538;2946538;632000.00;622000;10000;MISMATCH;17606000.00;17301000;305000;MISMATCH;MISMATCH
2946547;2946547;11932000.00;11932000;0;MATCH;8352000.00;7646000;706000;MISMATCH;MISMATCH
2946613;2946613;3125000.00;3824000;699000;MISMATCH;2060000.00;2143000;83000;MISMATCH;MISMATCH
2946635;2946635;24989000.00;22932000;2057000;MISMATCH;113924000.00;113924000;0;MATCH;MISMATCH
2946799;2946799;107418000.00;119146000;11728000;MISMATCH;633473000.00;633473000;0;MATCH;MISMATCH
2946824;2946824;2236000.00;5463000;3227000;MISMATCH;92053000.00;92053000;0;MATCH;MISMATCH
2946872;2946872;49685000.00;45315000;4370000;MISMATCH;144348000.00;144348000;0;MATCH;MISMATCH
2946876;2946876;1305000.00;1731000;426000;MISMATCH;7123000.00;7123000;0;MATCH;MISMATCH
2946984;2946984;33570000.00;33188000;382000;MISMATCH;18794000.00;14728000;4066000;MISMATCH;MISMATCH
2947198;2947198;1244000.00;1510000;266000;MISMATCH;1435000.00;1435000;0;MATCH;MISMATCH
2947218;2947218;1494000.00;1451000;43000;MISMATCH;5799000.00;5799000;0;MATCH;MISMATCH
2947224;2947224;3835000.00;3653000;182000;MISMATCH;7557000.00;7557000;0;MATCH;MISMATCH
2947257;2947257;7310000.00;7310000;0;MATCH;4379000.00;4583000;204000;MISMATCH;MISMATCH
2947315;2947315;1221000.00;1310000;89000;MISMATCH;4008000.00;4536000;528000;MISMATCH;MISMATCH
2947319;2947319;1332000.00;1329000;3000;MISMATCH;6533000.00;6667000;134000;MISMATCH;MISMATCH
2947323;2947323;55656000.00;63022000;7366000;MISMATCH;40862000.00;33777000;7085000;MISMATCH;MISMATCH
2947346;2947346;53078000.00;55134000;2056000;MISMATCH;49266000.00;50805000;1539000;MISMATCH;MISMATCH
2947382;2947382;3365000.00;3366000;1000;MISMATCH;30956000.00;30956000;0;MATCH;MISMATCH
2947434;2947434;4563000.00;4671000;108000;MISMATCH;4678000.00;5639000;961000;MISMATCH;MISMATCH
2947514;2947514;29967000.00;29967000;0;MATCH;26858000.00;42524000;15666000;MISMATCH;MISMATCH
2947546;2947546;1866879241.93;311.299.336.360.461;124.611.412.167.461;MISMATCH;17719139430.46;209.126.790.080.335;31.935.395.775.735.000;MISMATCH;MISMATCH
2947550;2947550;7382000.00;9005000;1623000;MISMATCH;6524000.00;5932000;592000;MISMATCH;MISMATCH
2947583;2947583;17527000.00;18238000;711000;MISMATCH;26231000.00;26231000;0;MATCH;MISMATCH
2947643;2947643;12208000.00;12208000;0;MATCH;6573000.00;6618000;45000;MISMATCH;MISMATCH
2947652;2947652;22677000.00;34570000;11893000;MISMATCH;18341000.00;18151000;190000;MISMATCH;MISMATCH
2947666;2947666;17880000.00;17880000;0;MATCH;8597000.00;6616000;1981000;MISMATCH;MISMATCH
2947748;2947748;228696000.00;223508000;5188000;MISMATCH;142419000.00;146608000;4189000;MISMATCH;MISMATCH
2947886;2947886;4208000.00;4925000;717000;MISMATCH;25706000.00;26450000;744000;MISMATCH;MISMATCH
2947959;2947959;5271000.00;5933000;662000;MISMATCH;5949000.00;5949000;0;MATCH;MISMATCH
2947966;2947966;357000.00;611000;254000;MISMATCH;7160000.00;7160000;0;MATCH;MISMATCH
2947979;2947979;125475000.00;128557000;3082000;MISMATCH;26669000.00;25117000;1552000;MISMATCH;MISMATCH
2948040;2948040;10011000.00;11367000;1356000;MISMATCH;12240000.00;12240000;0;MATCH;MISMATCH
2948045;2948045;25239000.00;27091000;1852000;MISMATCH;44068000.00;44068000;0;MATCH;MISMATCH
2948168;2948168;96263000.00;99870000;3607000;MISMATCH;47269000.00;47269000;0;MATCH;MISMATCH
2948188;2948188;2713000.00;637000;2076000;MISMATCH;11034000.00;11034000;0;MATCH;MISMATCH
2948273;2948273;1004000.00;1004000;0;MATCH;3290000.00;3159000;131000;MISMATCH;MISMATCH
2948294;2948294;27091000.00;27091000;0;MATCH;44229000.00;44068000;161000;MISMATCH;MISMATCH
2948319;2948319;813000.00;813000;0;MATCH;5955000.00;5980000;25000;MISMATCH;MISMATCH
2948396;2948396;66317408.61;663.174.086.138.255;0.0038255006074905396;MATCH;100753000.00;88589000;12164000;MISMATCH;MISMATCH
2948458;2948458;-3502445729.07;311.299.336.360.461;661.543.909.267.461;MISMATCH;15390800106.00;209.126.790.080.335;5.521.878.902.033.500;MISMATCH;MISMATCH
2948494;2948494;7646000.00;8251000;605000;MISMATCH;2679000.00;3447000;768000;MISMATCH;MISMATCH
2948496;2948496;17763000.00;15712000;2051000;MISMATCH;18916000.00;23143000;4227000;MISMATCH;MISMATCH
2948523;2948523;152478000.00;155294000;2816000;MISMATCH;33509000.00;33509000;0;MATCH;MISMATCH
2948564;2948564;582000.00;571000;11000;MISMATCH;3110000.00;2931000;179000;MISMATCH;MISMATCH
2948616;2948616;61975000.00;61975000;0;MATCH;441987000.00;559907000;117920000;MISMATCH;MISMATCH
2948709;2948709;11570000.00;12695000;1125000;MISMATCH;191141000.00;185527000;5614000;MISMATCH;MISMATCH
2948787;2948787;11980000.00;10344000;1636000;MISMATCH;144874000.00;144874000;0;MATCH;MISMATCH
2948845;2948845;82328000.00;82328000;0;MATCH;19975000.00;21188000;1213000;MISMATCH;MISMATCH
2948848;2948848;2428000.00;2761000;333000;MISMATCH;14523000.00;14523000;0;MATCH;MISMATCH
2948933;2948933;211093000.00;251786000;40693000;MISMATCH;783156000.00;809136000;25980000;MISMATCH;MISMATCH
2948946;2948946;1513000.00;1760000;247000;MISMATCH;2648000.00;2648000;0;MATCH;MISMATCH
2949077;2949077;23373000.00;24353000;980000;MISMATCH;18059000.00;18059000;0;MATCH;MISMATCH
2949125;2949125;105201000.00;109141000;3940000;MISMATCH;85269000.00;77689000;7580000;MISMATCH;MISMATCH
2949148;2949148;21206000.00;24227000;3021000;MISMATCH;45666000.00;45666000;0;MATCH;MISMATCH
2949160;2949160;23440000.00;28045000;4605000;MISMATCH;8181000.00;8762000;581000;MISMATCH;MISMATCH
2949189;2949189;4584000.00;4718000;134000;MISMATCH;5838000.00;5784000;54000;MISMATCH;MISMATCH
2949226;2949226;8072000.00;8072000;0;MATCH;11383000.00;8266000;3117000;MISMATCH;MISMATCH
2949332;2949332;33534000.00;28608000;4926000;MISMATCH;9976000.00;9976000;0;MATCH;MISMATCH
2949356;2949356;6521000.00;6879000;358000;MISMATCH;15060000.00;15060000;0;MATCH;MISMATCH
