RatingID,XPK_COUNTERPARTY,FAIR_AnnualTurnover,RDF_TotalTurnover,Turnover_Difference,Turnover_Match_Status,FAIR_TotalAssets,RDF_TotalAssets,Assets_Difference,Assets_Match_Status,Overall_Match_Status
2954189,2954189,517000.00,425000,92000,MISMATCH,8443000.00,6793000,1650000,MISMATCH,MISMATCH
2954219,2954219,171724000.00,171724000,0,MATCH,64929000.00,101151000,36222000,MISMATCH,MISMATCH
2954338,2954338,2491000.00,2491000,0,MATCH,30297000.00,29710000,587000,MISMATCH,MISMATCH
2954339,2954339,6240000.00,6240000,0,MATCH,12705000.00,12470000,235000,MISMATCH,MISMATCH
2954446,2954446,7806000.00,7806000,0,MATCH,9528000.00,10433000,905000,MISMATCH,MISMATCH
2954460,2954460,2742000.00,2742000,0,MATCH,805000.00,2456000,1651000,MISMATCH,MISMATCH
2954461,2954461,2605000.00,2467000,138000,MISMATCH,2914000.00,2859000,55000,MISMATCH,MISMATCH
2954475,2954475,13108000.00,10531000,2577000,MISMATCH,14643000.00,14274000,369000,MISMATCH,MISMATCH
2954608,2954608,3040000.00,3040000,0,MATCH,4180000.00,4144000,36000,MISMATCH,MISMATCH
2954632,2954632,5581000.00,5581000,0,MATCH,4816000.00,4777000,39000,MISMATCH,MISMATCH
2954693,2954693,725000.00,725000,0,MATCH,1604000.00,1533000,71000,MISMATCH,MISMATCH
2954806,2954806,163215000.00,163215000,0,MATCH,172750000.00,171682000,1068000,MISMATCH,MISMATCH
2955039,2955039,909000.00,909000,0,MATCH,8871000.00,8052000,819000,MISMATCH,MISMATCH
2955200,2955200,10967000.00,10907000,60000,MISMATCH,13247000.00,13247000,0,MATCH,MISMATCH
2955380,2955380,9770000.00,9770000,0,MATCH,8132000.00,6940000,1192000,MISMATCH,MISMATCH
2955597,2955597,573000.00,573000,0,MATCH,2099000.00,1998000,101000,MISMATCH,MISMATCH
2955623,2955623,588671733.62,0,588671733.62,MISMATCH,48961273977.56,40998655655.8479,7962618321.712097,MISMATCH,MISMATCH
2955633,2955633,87447000.00,85996000,1451000,MISMATCH,1477978000.00,1470603000,7375000,MISMATCH,MISMATCH
2955668,2955668,6265000.00,6265000,0,MATCH,5099000.00,3697000,1402000,MISMATCH,MISMATCH
2955745,2955745,24914000.00,24914000,0,MATCH,625870000.00,595153000,30717000,MISMATCH,MISMATCH
2955823,2955823,1168000.00,1168000,0,MATCH,1849000.00,1806000,43000,MISMATCH,MISMATCH
2955861,2955861,4117000.00,4117000,0,MATCH,74617000.00,60221000,14396000,MISMATCH,MISMATCH
2955914,2955914,20741000.00,20741000,0,MATCH,171645000.00,168903000,2742000,MISMATCH,MISMATCH
2955917,2955917,3143000.00,3143000,0,MATCH,85925000.00,85423000,502000,MISMATCH,MISMATCH
2955950,2955950,83333000.00,83333000,0,MATCH,44554000.00,43114000,1440000,MISMATCH,MISMATCH
2956042,2956042,32780000.00,26331000,6449000,MISMATCH,9923000.00,9923000,0,MATCH,MISMATCH
2956061,2956061,18496000.00,18162000,334000,MISMATCH,9097000.00,8618000,479000,MISMATCH,MISMATCH
2956097,2956097,15937000.00,12688000,3249000,MISMATCH,16024000.00,16024000,0,MATCH,MISMATCH
2956305,2956305,142275000.00,142275000,0,MATCH,99382000.00,106428000,7046000,MISMATCH,MISMATCH
2956370,2956370,14810000.00,14350000,460000,MISMATCH,3674000.00,3674000,0,MATCH,MISMATCH
2956415,2956415,1935000.00,1935000,0,MATCH,40847000.00,39333000,1514000,MISMATCH,MISMATCH
2956651,2956651,70765000.00,70405000,360000,MISMATCH,29781000.00,29781000,0,MATCH,MISMATCH
2956655,2956655,70765000.00,70405000,360000,MISMATCH,29781000.00,29781000,0,MATCH,MISMATCH
2956936,2956936,17066000.00,17066000,0,MATCH,13176000.00,12911000,265000,MISMATCH,MISMATCH
2956983,2956983,500000.00,442000,58000,MISMATCH,9441000.00,9014000,427000,MISMATCH,MISMATCH
2957011,2957011,7011000.00,163800000,156789000,MISMATCH,59570000.00,59570000,0,MATCH,MISMATCH
2957042,2957042,50839000.00,46501000,4338000,MISMATCH,15749000.00,15749000,0,MATCH,MISMATCH
2957053,2957053,4803000.00,3797000,1006000,MISMATCH,3601000.00,3601000,0,MATCH,MISMATCH
2957127,2957127,12220000.00,11077000,1143000,MISMATCH,19838000.00,18820000,1018000,MISMATCH,MISMATCH
2957264,2957264,6747000.00,6747000,0,MATCH,8227000.00,7988000,239000,MISMATCH,MISMATCH
2957485,2957485,135002000.00,130605000,4397000,MISMATCH,55294000.00,55294000,0,MATCH,MISMATCH
2957624,2957624,3631000.00,3463000,168000,MISMATCH,19552000.00,19552000,0,MATCH,MISMATCH
2957655,2957655,9326000.00,9326000,0,MATCH,19646000.00,15496000,4150000,MISMATCH,MISMATCH
2957775,2957775,27910000.00,24194000,3716000,MISMATCH,45886000.00,44174000,1712000,MISMATCH,MISMATCH
2957827,2957827,8595000.00,10144000,1549000,MISMATCH,5786000.00,5521000,265000,MISMATCH,MISMATCH
2957887,2957887,5232000.00,5232000,0,MATCH,7589000.00,7528000,61000,MISMATCH,MISMATCH
2957956,2957956,1059000.00,1059000,0,MATCH,3075000.00,3045000,30000,MISMATCH,MISMATCH
2958300,2958300,1521000.00,1341000,180000,MISMATCH,15905000.00,15905000,0,MATCH,MISMATCH
2958472,2958472,69280000.00,69280000,0,MATCH,26123000.00,23821000,2302000,MISMATCH,MISMATCH
2958689,2958689,15717000.00,15717000,0,MATCH,28376000.00,27030000,1346000,MISMATCH,MISMATCH
2958691,2958691,89000.00,131000,42000,MISMATCH,9410000.00,10075000,665000,MISMATCH,MISMATCH
2958817,2958817,1713000.00,1685000,28000,MISMATCH,6797000.00,6797000,0,MATCH,MISMATCH
2959022,2959022,145096734.90,123380383.64097,21716351.25903,MISMATCH,109887025.60,109451682.953312,435342.64668799937,MISMATCH,MISMATCH
2959204,2959204,4503000.00,36129000,31626000,MISMATCH,40341000.00,290351000,250010000,MISMATCH,MISMATCH
2959444,2959444,5395000.00,5395000,0,MATCH,15517000.00,14771000,746000,MISMATCH,MISMATCH
2959474,2959474,4036000.00,3803000,233000,MISMATCH,9368000.00,9368000,0,MATCH,MISMATCH
2959753,2959753,8648000.00,10258000,1610000,MISMATCH,13805000.00,13624000,181000,MISMATCH,MISMATCH
2959830,2959830,9700000.00,10349000,649000,MISMATCH,5475000.00,4673000,802000,MISMATCH,MISMATCH
2960122,2960122,98956000.00,121322000,22366000,MISMATCH,72073000.00,66672000,5401000,MISMATCH,MISMATCH
2960206,2960206,99101000.00,125675000,26574000,MISMATCH,135937000.00,135937000,0,MATCH,MISMATCH
2960269,2960269,13766000.00,12316000,1450000,MISMATCH,10888000.00,10147000,741000,MISMATCH,MISMATCH
2960531,2960531,785000.00,1129000,344000,MISMATCH,13368000.00,12919000,449000,MISMATCH,MISMATCH
2960533,2960533,2117727000.00,1010371000,1107356000,MISMATCH,16156765000.00,14831812000,1324953000,MISMATCH,MISMATCH
2960559,2960559,2117727000.00,1197918000,919809000,MISMATCH,16172959000.00,14842948000,1330011000,MISMATCH,MISMATCH
2472396,2472396,9853000.00,9853000,0,MATCH,4478000.00,4478000,0,MATCH,FULL_MATCH
2546388,2546388,6662968000.00,6662968000,0,MATCH,9553481000.00,9553481000,0,MATCH,FULL_MATCH
2676381,2676381,376783000.00,376783000,0,MATCH,1006836000.00,1006836000,0,MATCH,FULL_MATCH
2690775,2690775,244133000.00,244133000,0,MATCH,223475000.00,223475000,0,MATCH,FULL_MATCH
2705505,2705505,6354000.00,6354000,0,MATCH,38924000.00,38924000,0,MATCH,FULL_MATCH
2717096,2717096,201095000.00,201095000,0,MATCH,45133000.00,45133000,0,MATCH,FULL_MATCH
2718327,2718327,2295000.00,2295000,0,MATCH,1994000.00,1994000,0,MATCH,FULL_MATCH
2719306,2719306,548603000.00,548603000,0,MATCH,136569000.00,136569000,0,MATCH,FULL_MATCH
2719547,2719547,69633000.00,69633000,0,MATCH,191549000.00,191549000,0,MATCH,FULL_MATCH
2719909,2719909,5297000.00,5297000,0,MATCH,24100000.00,24100000,0,MATCH,FULL_MATCH
2720058,2720058,6367000.00,6367000,0,MATCH,8339000.00,8339000,0,MATCH,FULL_MATCH
2721125,2721125,390156000.00,390156000,0,MATCH,206252000.00,206252000,0,MATCH,FULL_MATCH
2721680,2721680,19266000.00,19266000,0,MATCH,5574000.00,5574000,0,MATCH,FULL_MATCH
2723643,2723643,627561131.84,627561131.842934,0.002933979034423828,MATCH,8567177892.67,8567177892.66769,0.0023097991943359375,MATCH,FULL_MATCH
2726296,2726296,6372000.00,6372000,0,MATCH,21658000.00,21658000,0,MATCH,FULL_MATCH
2726367,2726367,440399000.00,440399000,0,MATCH,96178000.00,96178000,0,MATCH,FULL_MATCH
2726827,2726827,278954000.00,278954000,0,MATCH,305555000.00,305555000,0,MATCH,FULL_MATCH
2727450,2727450,4984449337.14,4984449337.14339,0.0033893585205078125,MATCH,1854281632.08,1854281632.0794525,0.0005474090576171875,MATCH,FULL_MATCH
2727749,2727749,2943000.00,2943000,0,MATCH,8273000.00,8273000,0,MATCH,FULL_MATCH
2727802,2727802,1907625427.46,1907625427.46053,0.0005300045013427734,MATCH,1402189534.83,1402189534.82925,0.0007498264312744141,MATCH,FULL_MATCH
2727949,2727949,14279000.00,14279000,0,MATCH,3580000.00,3580000,0,MATCH,FULL_MATCH
2727985,2727985,221068000.00,221068000,0,MATCH,87054000.00,87054000,0,MATCH,FULL_MATCH
2728061,2728061,3252739000.00,3252739000,0,MATCH,1127977000.00,1127977000,0,MATCH,FULL_MATCH
2729847,2729847,2459703939.66,2459703939.66365,0.003650188446044922,MATCH,2446297840.45,2446297840.44596,0.004039764404296875,MATCH,FULL_MATCH
2731099,2731099,125783000.00,125783000,0,MATCH,99382000.00,99382000,0,MATCH,FULL_MATCH
2731424,2731424,5606000.00,5606000,0,MATCH,6009000.00,6009000,0,MATCH,FULL_MATCH
2731679,2731679,759000.00,759000,0,MATCH,5177000.00,5177000,0,MATCH,FULL_MATCH
2732989,2732989,27785000.00,27785000,0,MATCH,30235000.00,30235000,0,MATCH,FULL_MATCH
2733817,2733817,9333000.00,9333000,0,MATCH,31056000.00,31056000,0,MATCH,FULL_MATCH
2734877,2734877,17746000.00,17746000,0,MATCH,4856000.00,4856000,0,MATCH,FULL_MATCH
2735071,2735071,730000.00,730000,0,MATCH,1239000.00,1239000,0,MATCH,FULL_MATCH
2735116,2735116,59732046.66,59732046.65761,0.0023899972438812256,MATCH,284601114.91,284601114.91076,0.0007599592208862305,MATCH,FULL_MATCH
2735232,2735232,48065000.00,48065000,0,MATCH,31470000.00,31470000,0,MATCH,FULL_MATCH
2735787,2735787,9786874.15,9786874.15426252,0.004262520000338554,MATCH,111785069.91,111785069.914299,0.004298999905586243,MATCH,FULL_MATCH
2736064,2736064,185042000.00,185042000,0,MATCH,87835000.00,87835000,0,MATCH,FULL_MATCH
2736298,2736298,688181000.00,688181000,0,MATCH,864501000.00,864501000,0,MATCH,FULL_MATCH
2736535,2736535,206183000.00,206183000,0,MATCH,1862205000.00,1862205000,0,MATCH,FULL_MATCH
2737186,2737186,34093783.67,34093783.6698365,0.0001635029911994934,MATCH,294320513.42,294320513.42109,0.0010899901390075684,MATCH,FULL_MATCH
2737191,2737191,25134000.00,25134000,0,MATCH,34691000.00,34691000,0,MATCH,FULL_MATCH
2737292,2737292,65259000.00,65259000,0,MATCH,69148000.00,69148000,0,MATCH,FULL_MATCH
2737950,2737950,7713000.00,7713000,0,MATCH,5872000.00,5872000,0,MATCH,FULL_MATCH
2738115,2738115,283420000.00,283420000,0,MATCH,306454000.00,306454000,0,MATCH,FULL_MATCH
2738298,2738298,11834366.20,11834366.1971831,0.002816898748278618,MATCH,4253521.13,4253521.12676056,0.0032394398003816605,MATCH,FULL_MATCH
2738718,2738718,1855231000.00,1855231000,0,MATCH,1308416000.00,1308416000,0,MATCH,FULL_MATCH
2738813,2738813,9400000.00,9400000,0,MATCH,23039000.00,23039000,0,MATCH,FULL_MATCH
2738996,2738996,119319000.00,119319000,0,MATCH,177286000.00,177286000,0,MATCH,FULL_MATCH
2739410,2739410,882866000.00,882866000,0,MATCH,977425000.00,977425000,0,MATCH,FULL_MATCH
2739443,2739443,2352919000.00,2352919000,0,MATCH,490171000.00,490171000,0,MATCH,FULL_MATCH
2739605,2739605,37546000.00,37546000,0,MATCH,29730000.00,29730000,0,MATCH,FULL_MATCH
2740447,2740447,9065000.00,9065000,0,MATCH,4244000.00,4244000,0,MATCH,FULL_MATCH
2741022,2741022,0.00,0,0,MATCH,0.00,0,0,MATCH,FULL_MATCH
2741060,2741060,374000.00,374000,0,MATCH,4209000.00,4209000,0,MATCH,FULL_MATCH
2741149,2741149,9396000.00,9396000,0,MATCH,6422000.00,6422000,0,MATCH,FULL_MATCH
2741423,2741423,0.00,0,0,MATCH,0.00,0,0,MATCH,FULL_MATCH
2741871,2741871,2258000.00,2258000,0,MATCH,1852000.00,1852000,0,MATCH,FULL_MATCH
2741956,2741956,15329000.00,15329000,0,MATCH,3473000.00,3473000,0,MATCH,FULL_MATCH
2742073,2742073,25624000.00,25624000,0,MATCH,5217000.00,5217000,0,MATCH,FULL_MATCH
2742862,2742862,26673537.27,26673537.2651895,0.004810500890016556,MATCH,134919192.39,134919192.392374,0.002374023199081421,MATCH,FULL_MATCH
2742886,2742886,36590621.63,36590621.6330163,0.0030163004994392395,MATCH,173458565.61,173458565.606408,0.0035920143127441406,MATCH,FULL_MATCH
2742928,2742928,11768960509.67,11768960509.6735,0.0034999847412109375,MATCH,10891741228.28,10891741228.2756,0.0044002532958984375,MATCH,FULL_MATCH
2743470,2743470,6364000.00,6364000,0,MATCH,7297000.00,7297000,0,MATCH,FULL_MATCH
2743500,2743500,2566882465.92,2566882465.92027,0.00026988983154296875,MATCH,2937180868.51,2937180868.50611,0.0038900375366210938,MATCH,FULL_MATCH
2743578,2743578,40335000000.00,40335000000,0,MATCH,58252000000.00,58252000000,0,MATCH,FULL_MATCH
2744047,2744047,28043943.66,28043943.6619718,0.0019717998802661896,MATCH,24178028.17,24178028.1690141,0.000985901802778244,MATCH,FULL_MATCH
2744050,2744050,48501065.59,48501065.5931802,0.00318019837141037,MATCH,233110348.09,233110348.093772,0.0037719905376434326,MATCH,FULL_MATCH
2744060,2744060,25861946.48,25861946.4835425,0.003542497754096985,MATCH,29287236.56,29287236.561686,0.0016860030591487885,MATCH,FULL_MATCH
2744366,2744366,57132000.00,57132000,0,MATCH,48566000.00,48566000,0,MATCH,FULL_MATCH
2744555,2744555,7740000.00,7740000,0,MATCH,4116000.00,4116000,0,MATCH,FULL_MATCH
2745087,2745087,2292000.00,2292000,0,MATCH,12320000.00,12320000,0,MATCH,FULL_MATCH
2745957,2745957,53900000.00,53900000,0,MATCH,225700000.00,225700000,0,MATCH,FULL_MATCH
2746114,2746114,20547000.00,20547000,0,MATCH,16611000.00,16611000,0,MATCH,FULL_MATCH
2746252,2746252,4853000.00,4853000,0,MATCH,4669000.00,4669000,0,MATCH,FULL_MATCH
2747114,2747114,42424338040.60,42424338040.6002,0.0001983642578125,MATCH,13197705207.41,13197705207.4139,0.0039005279541015625,MATCH,FULL_MATCH
2747306,2747306,72014000.00,72014000,0,MATCH,1428779000.00,1428779000,0,MATCH,FULL_MATCH
2747957,2747957,9291000.00,9291000,0,MATCH,5687000.00,5687000,0,MATCH,FULL_MATCH
2748014,2748014,2941000.00,2941000,0,MATCH,2253000.00,2253000,0,MATCH,FULL_MATCH
2748104,2748104,63322000.00,63322000,0,MATCH,45367000.00,45367000,0,MATCH,FULL_MATCH
2748197,2748197,74078000.00,74078000,0,MATCH,21117000.00,21117000,0,MATCH,FULL_MATCH
2748577,2748577,53311472338.03,53311472338.0334,0.0034027099609375,MATCH,56778938492.53,56778938492.5282,0.001800537109375,MATCH,FULL_MATCH
2748584,2748584,909073874.55,909073874.549117,0.0008829832077026367,MATCH,8805921206.73,8805921206.72694,0.00305938720703125,MATCH,FULL_MATCH
2748602,2748602,2129599000.00,2129599000,0,MATCH,3322012000.00,3322012000,0,MATCH,FULL_MATCH
2748607,2748607,19314127000.00,19314127000,0,MATCH,24303697000.00,24303697000,0,MATCH,FULL_MATCH
2748608,2748608,4248200000.00,4248200000,0,MATCH,4816400000.00,4816400000,0,MATCH,FULL_MATCH
2748621,2748621,3531656907.29,3531656907.29377,0.0037698745727539062,MATCH,8454228697.24,8454228697.24083,0.0008306503295898438,MATCH,FULL_MATCH
2748960,2748960,73225000.00,73225000,0,MATCH,18708000.00,18708000,0,MATCH,FULL_MATCH
2749242,2749242,314804000.00,314804000,0,MATCH,159006000.00,159006000,0,MATCH,FULL_MATCH
2749279,2749279,179159000.00,179159000,0,MATCH,199270000.00,199270000,0,MATCH,FULL_MATCH
2750639,2750639,31234000.00,31234000,0,MATCH,19337000.00,19337000,0,MATCH,FULL_MATCH
2750811,2750811,61222000.00,61222000,0,MATCH,23670000.00,23670000,0,MATCH,FULL_MATCH
2751059,2751059,3808000.00,3808000,0,MATCH,2890000.00,2890000,0,MATCH,FULL_MATCH
2751182,2751182,5057000.00,5057000,0,MATCH,93934000.00,93934000,0,MATCH,FULL_MATCH
2751919,2751919,485473368.62,485473368.623226,0.003225982189178467,MATCH,1898409144.14,1898409144.14203,0.002029895782470703,MATCH,FULL_MATCH
2752031,2752031,11373000.00,11373000,0,MATCH,3780000.00,3780000,0,MATCH,FULL_MATCH
2752075,2752075,46056000.00,46056000,0,MATCH,200796000.00,200796000,0,MATCH,FULL_MATCH
2752112,2752112,7123000.00,7123000,0,MATCH,4622000.00,4622000,0,MATCH,FULL_MATCH
2752165,2752165,22506000.00,22506000,0,MATCH,69340000.00,69340000,0,MATCH,FULL_MATCH
2752228,2752228,191429687.22,191429687.222636,0.0026360154151916504,MATCH,220115738.28,220115738.275287,0.004712998867034912,MATCH,FULL_MATCH
2752638,2752638,179435049.42,179435049.421464,0.0014640092849731445,MATCH,129224715.42,129224715.416686,0.003314003348350525,MATCH,FULL_MATCH
2752753,2752753,56981000.00,56981000,0,MATCH,27643000.00,27643000,0,MATCH,FULL_MATCH
2752801,2752801,1593202791.96,1593202791.9614,0.001399993896484375,MATCH,6582198903.83,6582198903.82724,0.0027599334716796875,MATCH,FULL_MATCH
2752859,2752859,50994000.00,50994000,0,MATCH,19559000.00,19559000,0,MATCH,FULL_MATCH
2753251,2753251,3384000.00,3384000,0,MATCH,12017000.00,12017000,0,MATCH,FULL_MATCH
2753404,2753404,15306000.00,15306000,0,MATCH,8061000.00,8061000,0,MATCH,FULL_MATCH
2753641,2753641,300000000.00,300000000,0,MATCH,0.00,0,0,MATCH,FULL_MATCH
2753902,2753902,20873000.00,20873000,0,MATCH,29590000.00,29590000,0,MATCH,FULL_MATCH
2754006,2754006,1170000.00,1170000,0,MATCH,44781000.00,44781000,0,MATCH,FULL_MATCH
2754241,2754241,27727000.00,27727000,0,MATCH,7493000.00,7493000,0,MATCH,FULL_MATCH
2754390,2754390,52767000.00,52767000,0,MATCH,132941000.00,132941000,0,MATCH,FULL_MATCH
2754749,2754749,63158000.00,63158000,0,MATCH,143699000.00,143699000,0,MATCH,FULL_MATCH
2754751,2754751,81672000.00,81672000,0,MATCH,353518000.00,353518000,0,MATCH,FULL_MATCH
2754773,2754773,30134000.00,30134000,0,MATCH,18618000.00,18618000,0,MATCH,FULL_MATCH
2755380,2755380,7476000.00,7476000,0,MATCH,5748000.00,5748000,0,MATCH,FULL_MATCH
2755460,2755460,71384000.00,71384000,0,MATCH,28878000.00,28878000,0,MATCH,FULL_MATCH
2755936,2755936,263350248.08,263350248.082995,0.0029949843883514404,MATCH,2544058412.27,2544058412.26883,0.0011701583862304688,MATCH,FULL_MATCH
2756340,2756340,24441000.00,24441000,0,MATCH,28079000.00,28079000,0,MATCH,FULL_MATCH
2756361,2756361,36296934.46,36296934.4638591,0.003859102725982666,MATCH,124748208.18,124748208.179135,0.0008650124073028564,MATCH,FULL_MATCH
2756427,2756427,8798000.00,8798000,0,MATCH,6612000.00,6612000,0,MATCH,FULL_MATCH
2756774,2756774,2053000.00,2053000,0,MATCH,5621000.00,5621000,0,MATCH,FULL_MATCH
2757501,2757501,12019000.00,12019000,0,MATCH,1583000.00,1583000,0,MATCH,FULL_MATCH
2757933,2757933,0.00,0,0,MATCH,0.00,0,0,MATCH,FULL_MATCH
2758284,2758284,68257000.00,68257000,0,MATCH,50905000.00,50905000,0,MATCH,FULL_MATCH
2758479,2758479,15453602000.00,15453602000,0,MATCH,14975000000.00,14975000000,0,MATCH,FULL_MATCH
2758517,2758517,4647000.00,4647000,0,MATCH,3136000.00,3136000,0,MATCH,FULL_MATCH
2758644,2758644,7872000.00,7872000,0,MATCH,10035000.00,10035000,0,MATCH,FULL_MATCH
2759092,2759092,8199501000.00,8199501000,0,MATCH,8927384000.00,8927384000,0,MATCH,FULL_MATCH
2759152,2759152,1647274000.00,1647274000,0,MATCH,1394472000.00,1394472000,0,MATCH,FULL_MATCH
2759711,2759711,1632457149.30,1632457149.30086,0.0008599758148193359,MATCH,2046637347.77,2046637347.76725,0.002749919891357422,MATCH,FULL_MATCH
2760925,2760925,41966000.00,41966000,0,MATCH,39945000.00,39945000,0,MATCH,FULL_MATCH
2761458,2761458,7571000.00,7571000,0,MATCH,34946000.00,34946000,0,MATCH,FULL_MATCH
2761485,2761485,521005293.48,521005293.483862,0.0038619637489318848,MATCH,451391764.65,451391764.650771,0.0007710456848144531,MATCH,FULL_MATCH
2761490,2761490,23429000.00,23429000,0,MATCH,5615000.00,5615000,0,MATCH,FULL_MATCH
2761731,2761731,92663000.00,92663000,0,MATCH,79206000.00,79206000,0,MATCH,FULL_MATCH
2761830,2761830,23358000.00,23358000,0,MATCH,55036000.00,55036000,0,MATCH,FULL_MATCH
2762327,2762327,2602000.00,2602000,0,MATCH,2676000.00,2676000,0,MATCH,FULL_MATCH
2762446,2762446,26414016.02,26414016.0209866,0.0009866021573543549,MATCH,72196561.58,72196561.5777393,0.0022606998682022095,MATCH,FULL_MATCH
2762619,2762619,9921000.00,9921000,0,MATCH,5349000.00,5349000,0,MATCH,FULL_MATCH
2762641,2762641,360271000.00,360271000,0,MATCH,266878000.00,266878000,0,MATCH,FULL_MATCH
2762718,2762718,9414071.30,9414071.29807467,0.0019253306090831757,MATCH,51648475.20,51648475.1955778,0.004422202706336975,MATCH,FULL_MATCH
2762961,2762961,221059990.98,221059990.9788,0.0011999905109405518,MATCH,81494136.22,81494136.2201173,0.00011730194091796875,MATCH,FULL_MATCH
2763029,2763029,10077040000.00,10077040000,0,MATCH,6687906000.00,6687906000,0,MATCH,FULL_MATCH
2763349,2763349,81458000.00,81458000,0,MATCH,243936000.00,243936000,0,MATCH,FULL_MATCH
2763450,2763450,88293437016.91,88293437016.911,0.0009918212890625,MATCH,2858682718883.22,2858682718883.22,0,MATCH,FULL_MATCH
2763565,2763565,663900000.00,663900000,0,MATCH,517400000.00,517400000,0,MATCH,FULL_MATCH
2763666,2763666,1547000.00,1547000,0,MATCH,42381000.00,42381000,0,MATCH,FULL_MATCH
2763844,2763844,2089000.00,2089000,0,MATCH,2334000.00,2334000,0,MATCH,FULL_MATCH
2764355,2764355,95718367.92,95718367.9205509,0.0005508959293365479,MATCH,196537218.34,196537218.344498,0.004498004913330078,MATCH,FULL_MATCH
2764691,2764691,7333000.00,7333000,0,MATCH,5106000.00,5106000,0,MATCH,FULL_MATCH
2765535,2765535,153509158.20,153509158.195531,0.004468977451324463,MATCH,935048484.56,935048484.564576,0.00457608699798584,MATCH,FULL_MATCH
2765650,2765650,99536000.00,99536000,0,MATCH,61431000.00,61431000,0,MATCH,FULL_MATCH
2765710,2765710,1583000.00,1583000,0,MATCH,4344000.00,4344000,0,MATCH,FULL_MATCH
2765826,2765826,272636000.00,272636000,0,MATCH,458653000.00,458653000,0,MATCH,FULL_MATCH
2765840,2765840,1662583471.47,1662583471.46578,0.004220008850097656,MATCH,486727444.94,486727444.944352,0.004351973533630371,MATCH,FULL_MATCH
2766244,2766244,261000.00,261000,0,MATCH,2553000.00,2553000,0,MATCH,FULL_MATCH
2766415,2766415,2237000.00,2237000,0,MATCH,98514000.00,98514000,0,MATCH,FULL_MATCH
2766482,2766482,15510000.00,15510000,0,MATCH,151356000.00,151356000,0,MATCH,FULL_MATCH
2767023,2767023,45776000.00,45776000,0,MATCH,35453000.00,35453000,0,MATCH,FULL_MATCH
2767411,2767411,1526166.23,1526166.23253611,0.0025361101143062115,MATCH,511484.73,511484.72649775,0.003502250008750707,MATCH,FULL_MATCH
2767587,2767587,42963000.00,42963000,0,MATCH,16474000.00,16474000,0,MATCH,FULL_MATCH
2768153,2768153,335290000.00,335290000,0,MATCH,4659831000.00,4659831000,0,MATCH,FULL_MATCH
2768274,2768274,59729000.00,59729000,0,MATCH,30602000.00,30602000,0,MATCH,FULL_MATCH
2768350,2768350,9505736.98,9505736.98146514,0.0014651399105787277,MATCH,61966460.72,61966460.7237423,0.003742299973964691,MATCH,FULL_MATCH
2768352,2768352,5622927.94,5622927.93578782,0.0042121801525354385,MATCH,39336939.45,39336939.4521026,0.002102598547935486,MATCH,FULL_MATCH
2768462,2768462,12473080317.74,12473080317.7405,0.000499725341796875,MATCH,519563106796.12,519563106796.117,0.00299072265625,MATCH,FULL_MATCH
2768465,2768465,758147000.00,758147000,0,MATCH,610766000.00,610766000,0,MATCH,FULL_MATCH
2768644,2768644,145040000.00,145040000,0,MATCH,123458000.00,123458000,0,MATCH,FULL_MATCH
2769074,2769074,59618000.00,59618000,0,MATCH,20771000.00,20771000,0,MATCH,FULL_MATCH
2769216,2769216,19052774.02,19052774.0189445,0.001055501401424408,MATCH,6019395.58,6019395.57961209,0.00038790982216596603,MATCH,FULL_MATCH
2769284,2769284,165069000.00,165069000,0,MATCH,37286000.00,37286000,0,MATCH,FULL_MATCH
2769437,2769437,13480000.00,13480000,0,MATCH,8810000.00,8810000,0,MATCH,FULL_MATCH
2769474,2769474,21767000.00,21767000,0,MATCH,7550000.00,7550000,0,MATCH,FULL_MATCH
2769484,2769484,10450000.00,10450000,0,MATCH,11967000.00,11967000,0,MATCH,FULL_MATCH
2769722,2769722,32182002.71,32182002.7063599,0.003640100359916687,MATCH,17687189.90,17687189.8962562,0.003743797540664673,MATCH,FULL_MATCH
2769758,2769758,317648000.00,317648000,0,MATCH,97885000.00,97885000,0,MATCH,FULL_MATCH
2770041,2770041,6780343842.23,6780343842.22607,0.00392913818359375,MATCH,9495479458.47,9495479458.47192,0.0019207000732421875,MATCH,FULL_MATCH
2770284,2770284,8348000.00,8348000,0,MATCH,8514000.00,8514000,0,MATCH,FULL_MATCH
2770618,2770618,3064000.00,3064000,0,MATCH,1201000.00,1201000,0,MATCH,FULL_MATCH
2770697,2770697,12232000.00,12232000,0,MATCH,6708000.00,6708000,0,MATCH,FULL_MATCH
2770804,2770804,10910000.00,10910000,0,MATCH,3838000.00,3838000,0,MATCH,FULL_MATCH
2771134,2771134,1432236331.34,1432236331.33579,0.004209995269775391,MATCH,1753805908.18,1753805908.17559,0.0044100284576416016,MATCH,FULL_MATCH
2771885,2771885,1000000.00,1000000,0,MATCH,100000000.00,100000000,0,MATCH,FULL_MATCH
2772245,2772245,2026780311.85,2026780311.84547,0.0045299530029296875,MATCH,575687689.09,575687689.085408,0.0045920610427856445,MATCH,FULL_MATCH
2772261,2772261,553676.14,553676.138926477,0.0010735229589045048,MATCH,199594.05,199594.046008119,0.003991880977991968,MATCH,FULL_MATCH
2772281,2772281,7263319145.26,7263319145.25852,0.0014801025390625,MATCH,1487917377.87,1487917377.87092,0.0009200572967529297,MATCH,FULL_MATCH
