RATING_ID,PROCESS_ID,ITERATION_NUMBER,CALCULATION_ID,MODEL_COMPONENT_ID,CALCULATION_PERIOD_ID,MODEL_COMPONENT_ESSENTIAL_TYPE_CODE,MODEL_COMPONENT_ESSENTIAL_GROUP_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_ID,MODEL_COMPONENT_ESSENTIAL_CATEGORY_VARIANT_NAME,MODEL_COMPONENT_ESSENTIAL_VALUE,MODEL_COMPONENT_ESSENTIAL_VALUE_TYPE,MODEL_COMPONENT_ESSENTIAL_VALUE_CURRENCY
1045253,534974,1,166469,1561199,1536572,Revenues,6,fin,cons,Consolidated,1071570961.88748,decimal,null
2575437,2007437,1,1060001,4533680,3215351,CorrectedTotalAssets,34,fin,cons,Consolidated,3652000,decimal,null
2620712,2050873,1,1082787,4651829,3304947,Turnover,34,fin,cons,Consolidated,26299000,decimal,null
1107437,592689,1,211676,687966,715274,TotalAssets,34,fin,cons,Consolidated,6375317.60435572,decimal,null
2636402,2066113,1,1090710,4694055,3291110,TotalAssets,34,fin,cons,Consolidated,5321000,decimal,null
1087055,573766,1,197661,630151,695400,TotalAssets,34,fin,cons,Consolidated,13922000,decimal,null
1192402,673422,1,255064,865237,938357,TotalAssets,34,fin,cons,Consolidated,21559000,decimal,null
1039177,528997,1,162055,503480,700230,CorrectedTotalAssets,34,fin,cons,Consolidated,3037900.87463557,decimal,null
1209455,689685,1,263418,898771,954636,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1140852,624453,1,230944,766575,835133,TotalAssets,34,fin,cons,Consolidated,4743,decimal,null
1099412,585270,1,206254,666619,725662,Turnover,34,fin,cons,Consolidated,8188000,decimal,null
2614768,2045093,1,1079734,4636190,3308957,TotalAssets,6,fin,cons,Consolidated,635351000,decimal,null
1122539,606777,1,222271,730749,774810,TotalAssets,34,fin,cons,Consolidated,3155000,decimal,null
2528824,1962274,1,1037136,4415315,3184960,Turnover,34,fin,cons,Consolidated,6259000,decimal,null
1116849,601575,1,218370,715217,740493,Revenues,6,fin,cons,Consolidated,25698729.5825771,decimal,null
2672904,2101239,1,1108931,4827411,3380621,CorrectedTotalAssets,34,fin,cons,Consolidated,24190000,decimal,null
1066148,554863,1,181968,578005,766178,TotalOperatingIncome,28,fin,cons,Consolidated,638637469.586375,decimal,null
2642047,2071598,1,1093627,4709124,3304921,TotalRevenues,53,fin,cons,Consolidated,1223181000,decimal,null
2658246,2087272,1,1101938,4791647,3342138,Turnover,34,fin,cons,Consolidated,5436000,decimal,null
2620336,2050504,1,1082601,4650792,3275560,TotalOperatingIncome,28,fin,cons,Consolidated,188562517.575479,decimal,null
2509435,1943975,1,1028264,4371371,3124260,TotalOperatingIncome,28,fin,cons,Consolidated,224495190.789902,decimal,null
1173410,655168,1,245886,827975,915475,Turnover,34,fin,cons,Consolidated,1105000,decimal,null
1085636,572536,1,196715,626485,695251,TotalAssets,34,fin,cons,Consolidated,1852000,decimal,null
2575515,2007515,1,1060041,4533893,3221491,CorrectedTotalAssets,34,fin,cons,Consolidated,24385000,decimal,null
1108593,593815,1,212511,691313,715304,Turnover,34,fin,cons,Consolidated,5245000,decimal,null
1126184,610294,1,224909,741736,831182,TotalAssets,28,fin,cons,Consolidated,12954398148.1481,decimal,null
1211546,691673,1,264399,902890,1037851,Turnover,34,fin,cons,Consolidated,8774000,decimal,null
2594249,2025648,2,1085269,4665037,3284446,CorrectedTotalAssets,34,fin,cons,Consolidated,32049000,decimal,null
1201464,682001,1,259482,882710,955654,TotalAssets,34,fin,cons,Consolidated,8713000,decimal,null
1059259,548296,1,176538,559908,541271,Revenues,6,fin,cons,Consolidated,576000,decimal,null
1111120,596233,1,214380,698982,791235,Turnover,34,fin,cons,Consolidated,220000,decimal,null
1194270,675260,1,256058,869081,947234,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1058160,547238,1,175717,556533,844808,Turnover,34,fin,cons,Consolidated,34889000,decimal,null
2501320,1936101,1,1024221,4349177,3149057,CorrectedTotalAssets,51,fin,cons,Consolidated,328755000,decimal,null
2657983,2087016,1,1101809,4790903,3326001,CorrectedTotalAssets,34,fin,cons,Consolidated,17368000,decimal,null
2585569,2017265,1,1064886,4559821,3240116,TotalAssets,34,fin,cons,Consolidated,2963000,decimal,null
2550292,1983114,1,1047443,4469393,3181037,TotalAssets,34,fin,cons,Consolidated,14090000,decimal,null
2597831,2028911,1,1071188,4591719,3258790,TotalOperatingIncome,28,fin,cons,Consolidated,24542000000,decimal,null
2602897,2033654,1,1073707,4604644,3238359,Turnover,34,fin,cons,Consolidated,2516000,decimal,null
1158133,640978,1,238813,799280,965526,Turnover,34,fin,cons,Consolidated,6148000,decimal,null
2596155,2027342,1,1070297,4587527,3243830,TotalAssets,34,fin,cons,Consolidated,0,decimal,null
2519582,1953769,1,1032999,4395330,3135484,Turnover,34,fin,cons,Consolidated,2217955000,decimal,null
1104171,589560,1,209359,678346,739829,TotalAssets,34,fin,cons,Consolidated,8776000,decimal,null
2639318,2068923,1,1092178,4701596,3289330,Turnover,34,fin,cons,Consolidated,59287000,decimal,null
1036251,526185,1,159869,495792,700201,TotalAssets,34,fin,cons,Consolidated,1116098699.3114,decimal,null
1089894,576364,1,199636,640485,626947,TotalAssets,34,fin,cons,Consolidated,2641000,decimal,null
2655954,2085047,1,1100853,4785840,3339773,TotalAssets,34,fin,cons,Consolidated,6793000,decimal,null
1036928,526861,1,160393,497542,3769941,TotalAssets,28,fin,cons,Consolidated,927403019744.483,decimal,null
2552305,1985069,1,1048546,4474965,3195049,TotalAssets,34,fin,cons,Consolidated,11159000,decimal,null
1063736,552606,1,180042,572272,599045,Turnover,34,fin,cons,Consolidated,21210000,decimal,null
1112880,597912,1,215653,704190,734382,Revenues,6,fin,cons,Consolidated,36824682.3956443,decimal,null
1135394,619186,1,228737,757511,879342,TotalAssets,34,fin,cons,Consolidated,35824000,decimal,null
2542207,1975290,1,1043474,4448522,3161796,Turnover,34,fin,cons,Consolidated,7195000,decimal,null
1076703,564488,1,190192,604299,694017,CorrectedTotalAssets,34,fin,cons,Consolidated,4829000.0,decimal,null
2613595,2043939,1,1079151,4633185,3264809,Turnover,34,fin,cons,Consolidated,6685000,decimal,null
1034681,524805,1,158917,492052,688045,Turnover,34,fin,cons,Consolidated,10730000,decimal,null
1042117,531905,1,164130,511302,688851,Turnover,34,fin,cons,Consolidated,16981000,decimal,null
1083295,570539,1,195078,621670,694949,TotalAssets,34,fin,cons,Consolidated,9324000,decimal,null
2591198,2022726,1,1067860,4575188,3240269,TotalAssets,34,fin,cons,Consolidated,3353800000,decimal,null
2507598,1942154,1,1027314,4366418,3120633,TotalAssets,34,fin,cons,Consolidated,7728000,decimal,null
1156404,639320,1,238081,796151,864288,CorrectedTotalAssets,34,fin,cons,Consolidated,6254000,decimal,null
2640749,2070318,1,1092884,4705342,3339263,Turnover,34,fin,cons,Consolidated,102833000,decimal,null
1079090,566699,1,191989,611107,694370,Turnover,34,fin,cons,Consolidated,17952000,decimal,null
2570109,2002315,1,1057289,4520203,3210882,CorrectedTotalAssets,34,fin,cons,Consolidated,296360000,decimal,null
2579724,2011639,1,1062162,4545035,3208895,CorrectedTotalAssets,34,fin,cons,Consolidated,9056000000,decimal,null
2666732,2095339,1,1105864,4811904,3364867,CorrectedTotalAssets,34,fin,cons,Consolidated,24802000,decimal,null
1207803,688083,1,262678,895759,964225,Turnover,34,fin,cons,Consolidated,25078000,decimal,null
1189277,670424,1,253553,859065,913233,Turnover,34,fin,cons,Consolidated,19733163.1024577,decimal,null
2658299,2087324,1,1101959,4791773,3326425,TotalAssets,34,fin,cons,Consolidated,353201000,decimal,null
1044712,534436,1,166092,519182,689266,TotalAssets,34,fin,cons,Consolidated,3364000,decimal,null
1073618,561710,1,187788,596278,693629,Turnover,34,fin,cons,Consolidated,4134000,decimal,null
1117023,601747,1,218480,715653,748727,TotalAssets,34,fin,cons,Consolidated,1000,decimal,null
1076787,564572,1,190271,604607,694031,CorrectedTotalAssets,34,fin,cons,Consolidated,2027000.0,decimal,null
1161563,644143,1,240389,805570,896034,CorrectedTotalAssets,34,fin,cons,Consolidated,158394000,decimal,null
2527232,1960785,1,1036400,4411732,3156561,Revenues,6,fin,cons,Consolidated,616000,decimal,null
1162298,644799,1,240711,806911,854418,TotalAssets,34,fin,cons,Consolidated,4623000,decimal,null
1082350,569682,1,194462,619277,605800,Revenues,6,fin,cons,Consolidated,182736111.111111,decimal,null
1082021,569391,1,194231,618644,694754,Turnover,34,fin,cons,Consolidated,2908000,decimal,null
2616432,2046705,1,1080557,4640685,3257693,Turnover,34,fin,cons,Consolidated,4400537000,decimal,null
1186962,668189,1,252471,854426,974788,CorrectedTotalAssets,34,fin,cons,Consolidated,27602000,decimal,null
2518557,1952774,1,1032437,4392900,3169628,CorrectedTotalAssets,34,fin,cons,Consolidated,1310475,decimal,null
2633292,2063066,1,1089177,4685627,3280951,TotalAssets,34,fin,cons,Consolidated,1196565000,decimal,null
2583021,2014830,1,1063820,4553829,3219813,CorrectedTotalAssets,34,fin,cons,Consolidated,639480141.218005,decimal,null
1215646,695542,1,266341,911183,976706,CorrectedTotalAssets,34,fin,cons,Consolidated,7592000,decimal,null
2533436,1966777,1,1039282,4426971,3159690,TotalAssets,34,fin,cons,Consolidated,34008000,decimal,null
1057392,546483,1,175157,554181,691186,Turnover,34,fin,cons,Consolidated,4410000,decimal,null
2664723,2093495,1,1105004,4807569,3335385,CorrectedTotalAssets,34,fin,cons,Consolidated,93415000,decimal,null
1044883,534607,1,166191,519512,689279,CorrectedTotalAssets,34,fin,cons,Consolidated,6731000.0,decimal,null
2613082,2043430,1,1078906,4631973,3254300,TotalAssets,34,fin,cons,Consolidated,6357000,decimal,null
1055503,544759,1,173802,548620,690853,Turnover,34,fin,cons,Consolidated,18085000,decimal,null
1107424,592676,1,211667,687931,856299,TotalAssets,34,fin,cons,Consolidated,15339000,decimal,null
2547182,1980114,1,1045954,4461451,3178059,Turnover,34,fin,cons,Consolidated,12832000,decimal,null
1197299,678161,1,257500,875022,977618,TotalAssets,6,fin,cons,Consolidated,353515909.090909,decimal,null
1082845,570147,1,194769,620498,607619,Turnover,34,fin,cons,Consolidated,123935000,decimal,null
1087415,574104,1,197883,630915,695435,Turnover,34,fin,cons,Consolidated,2507000,decimal,null
2671881,2100234,1,1108418,4824762,3344990,CorrectedTotalAssets,34,fin,cons,Consolidated,46108000,decimal,null
1054380,543653,1,172856,544994,690661,TotalAssets,34,fin,cons,Consolidated,3595000,decimal,null
1154502,637456,1,237184,792589,849284,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
1211630,691757,1,264431,903024,970858,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
2570697,2002899,1,1057607,4521895,3224199,CorrectedTotalAssets,34,fin,cons,Consolidated,50606000,decimal,null
1162336,644837,1,240731,806977,928519,CorrectedTotalAssets,34,fin,cons,Consolidated,939767390.550635,decimal,null
2507373,1941942,1,1027181,4365707,3127595,Turnover,34,fin,cons,Consolidated,267000,decimal,null
2504982,1939615,1,1026034,4359442,3118595,CorrectedTotalAssets,34,fin,cons,Consolidated,1479000,decimal,null
2636497,2066205,1,1090758,4694325,3284997,CorrectedTotalAssets,34,fin,cons,Consolidated,9568000,decimal,null
1070744,559009,1,185545,588860,693219,TotalAssets,34,fin,cons,Consolidated,202000,decimal,null
2534864,1968185,1,1039952,4430449,3153027,TotalAssets,34,fin,cons,Consolidated,8555000,decimal,null
1046749,536423,1,167523,525050,500802,TotalAssets,34,fin,cons,Consolidated,2538000,decimal,null
1151035,634104,1,235638,786058,825798,Turnover,34,fin,cons,Consolidated,2409000,decimal,null
2665084,2093820,1,1105167,4808433,3346835,Turnover,34,fin,cons,Consolidated,23685000,decimal,null
2534235,1967568,1,1039637,4428860,3159863,TotalAssets,34,fin,cons,Consolidated,572000,decimal,null
1110081,595222,1,213629,695836,789938,TotalAssets,34,fin,cons,Consolidated,3832000,decimal,null
1081095,568532,1,193505,616034,694615,Turnover,34,fin,cons,Consolidated,6450000,decimal,null
1183825,665152,1,250896,848342,930429,TotalAssets,34,fin,cons,Consolidated,5692000,decimal,null
2593280,2024740,1,1068948,4580646,3244888,TotalAssets,28,fin,cons,Consolidated,26965300000,decimal,null
2600131,2031011,1,1072317,4597329,3253130,Turnover,34,fin,cons,Consolidated,39874000,decimal,null
1210632,690813,1,263978,901182,1047326,TotalAssets,34,fin,cons,Consolidated,1880000,decimal,null
1037524,527387,1,160799,498993,765759,TotalAssets,28,fin,cons,Consolidated,228586000000,decimal,null
1185223,666471,1,251613,850820,911161,TotalAssets,34,fin,cons,Consolidated,6375000,decimal,null
1050386,539808,1,170018,534461,524817,TotalAssets,34,fin,cons,Consolidated,16510000,decimal,null
1152646,635670,1,236361,789209,872335,CorrectedTotalAssets,34,fin,cons,Consolidated,20749000,decimal,null
1054678,543951,1,173083,546015,690697,CorrectedTotalAssets,34,fin,cons,Consolidated,1528000.0,decimal,null
1058125,547203,1,175688,556396,691316,Turnover,34,fin,cons,Consolidated,3924000,decimal,null
2621239,2051393,1,1083039,4653199,3280852,TotalOperatingIncome,28,fin,cons,Consolidated,67777000,decimal,null
1191305,672399,1,254517,863039,914776,TotalAssets,34,fin,cons,Consolidated,203642105.263158,decimal,null
2540666,1973826,1,1042757,4444636,3174335,CorrectedTotalAssets,34,fin,cons,Consolidated,2227000,decimal,null
1121914,606183,1,221790,728731,1022992,Turnover,34,fin,cons,Consolidated,932000,decimal,null
2532574,1965930,1,1038910,4425098,3156043,TotalAssets,34,fin,cons,Consolidated,4722000,decimal,null
1077311,565069,1,190673,606144,694134,Turnover,34,fin,cons,Consolidated,708000,decimal,null
2548834,1981736,1,1046785,4465795,3170527,Turnover,34,fin,cons,Consolidated,90207000,decimal,null
2623332,2053436,1,1084166,4659192,3266643,TotalAssets,34,fin,cons,Consolidated,7654000,decimal,null
2536314,1969610,1,1040654,4434060,3179642,TotalAssets,34,fin,cons,Consolidated,3134000,decimal,null
1153568,636560,1,236772,790903,830909,TotalAssets,34,fin,cons,Consolidated,134208000,decimal,null
1057395,546486,1,175160,554196,691189,CorrectedTotalAssets,34,fin,cons,Consolidated,7382000.0,decimal,null
1179728,661327,1,248946,840671,899349,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
2551300,1984096,1,1048027,4472240,3176170,TotalAssets,34,fin,cons,Consolidated,9171000,decimal,null
1049697,539175,1,169553,532709,510693,TotalAssets,34,fin,cons,Consolidated,82264000,decimal,null
1086134,573017,1,197101,628066,616280,TotalAssets,34,fin,cons,Consolidated,486356000,decimal,null
1081558,568963,1,193822,617245,610416,TotalAssets,34,fin,cons,Consolidated,32452000,decimal,null
1036172,526106,1,159821,495589,456160,TotalAssets,6,fin,cons,Consolidated,3807348484.84849,decimal,null
2579027,2010957,1,1061787,4543157,3208201,CorrectedTotalAssets,34,fin,cons,Consolidated,23595000,decimal,null
2614659,2044989,1,1079684,4635886,3254145,CorrectedTotalAssets,34,fin,cons,Consolidated,2643000,decimal,null
2598798,2029798,1,1071685,4594119,3246710,Turnover,34,fin,cons,Consolidated,3441966460.72374,decimal,null
2609331,2039814,1,1076925,4621256,3258468,TotalAssets,34,fin,cons,Consolidated,3811837352.90691,decimal,null
2638892,2068517,1,1091962,4700445,3298642,Turnover,34,fin,cons,Consolidated,49694000,decimal,null
2639486,2069084,1,1092279,4702126,3295837,Turnover,34,fin,cons,Consolidated,7318000,decimal,null
1079364,566949,1,192199,611818,694416,TotalAssets,34,fin,cons,Consolidated,29255000,decimal,null
2532248,1965612,1,1038760,4424317,3158326,CorrectedTotalAssets,34,fin,cons,Consolidated,498758000,decimal,null
2554767,1987483,1,1049756,4481374,3190333,TotalAssets,34,fin,cons,Consolidated,52848000,decimal,null
1083615,570856,1,195330,622660,695038,TotalAssets,34,fin,cons,Consolidated,21470000,decimal,null
1177444,659082,1,247932,836288,923187,TotalAssets,28,fin,cons,Consolidated,49395484693.8775,decimal,null
1203577,683934,1,260528,886795,1000797,TotalAssets,34,fin,cons,Consolidated,29262000,decimal,null
1152673,635697,1,236371,789255,829806,CorrectedTotalAssets,34,fin,cons,Consolidated,null,decimal,null
2637144,2066840,1,1091117,4696011,3310385,CorrectedTotalAssets,34,fin,cons,Consolidated,4150000,decimal,null
1048067,537631,1,168414,528299,689746,Turnover,34,fin,cons,Consolidated,36530000,decimal,null
2558983,1991576,1,1051727,4491622,3188946,TotalAssets,34,fin,cons,Consolidated,16488000,decimal,null
1040734,530535,1,163220,507819,688674,Turnover,34,fin,cons,Consolidated,1309000,decimal,null
1075991,563857,2,189681,602543,585406,Turnover,34,fin,cons,Consolidated,96471788.7154862,decimal,null
2535229,1968544,1,1040144,4431337,3161052,TotalAssets,34,fin,cons,Consolidated,10565000,decimal,null
2680179,2108224,1,1112746,4846053,3356041,TotalAssets,34,fin,cons,Consolidated,482000,decimal,null
1089809,576291,1,199575,640251,695617,CorrectedTotalAssets,34,fin,cons,Consolidated,2.2198E7,decimal,null
1116172,600995,1,217932,713500,836436,Revenues,6,fin,cons,Consolidated,70445000,decimal,null
1071619,559841,1,186206,591301,693345,Turnover,34,fin,cons,Consolidated,122430000,decimal,null
2613262,2043610,1,1078990,4632340,3255986,CorrectedTotalAssets,34,fin,cons,Consolidated,63386000,decimal,null
1134485,618303,1,228369,756001,830630,TotalAssets,34,fin,cons,Consolidated,1283000,decimal,null
2595592,2026800,1,1070030,4586192,3228822,TotalAssets,34,fin,cons,Consolidated,44914000,decimal,null
2634862,2064595,1,1090024,4690248,3298169,CorrectedTotalAssets,34,fin,cons,Consolidated,3652000,decimal,null
2598270,2029318,1,1071382,4592788,3232686,TotalAssets,34,fin,cons,Consolidated,401821000,decimal,null
1144502,627710,1,232549,772886,831545,TotalAssets,6,fin,cons,Consolidated,309557575.757576,decimal,null
2585893,2017572,1,1065062,4560790,3233278,Turnover,34,fin,cons,Consolidated,11246000,decimal,null
1195303,676272,1,256561,871088,922059,TotalAssets,34,fin,cons,Consolidated,676000,decimal,null
2555753,1988442,1,1050224,4483756,3183842,TotalAssets,34,fin,cons,Consolidated,3136000,decimal,null
1109359,594541,1,213073,693720,716834,TotalAssets,34,fin,cons,Consolidated,207000,decimal,null
1071118,559364,1,185805,589843,693256,TotalAssets,34,fin,cons,Consolidated,4609000,decimal,null
1051577,540901,1,170746,537282,690262,Turnover,34,fin,cons,Consolidated,null,decimal,null
2598056,2029128,1,1071293,4592299,3236960,Turnover,34,fin,cons,Consolidated,113569000,decimal,null
1111632,596712,1,214704,700348,774941,TotalAssets,34,fin,cons,Consolidated,4586000,decimal,null
1078567,566239,1,191596,609778,694301,Turnover,34,fin,cons,Consolidated,656000,decimal,null
1203519,683877,1,260498,886680,972359,TotalAssets,34,fin,cons,Consolidated,3460000,decimal,null
1061388,550414,1,178191,566197,559430,Revenues,6,fin,cons,Consolidated,120273000,decimal,null
1076266,564081,1,189866,643660,750455,Revenues,6,fin,cons,Consolidated,6549702963.47347,decimal,null
1179650,661249,1,248912,840511,1612974,TotalAssets,34,fin,cons,Consolidated,3433000,decimal,null
2595427,2026696,1,1069974,4585858,3229423,CorrectedTotalAssets,34,fin,cons,Consolidated,461186620.004883,decimal,null
2668874,2097360,1,1106875,4816689,3344180,Turnover,34,fin,cons,Consolidated,10245000,decimal,null
1076153,563993,1,189795,603024,587505,TotalAssets,34,fin,cons,Consolidated,297378000,decimal,null
1175236,656947,1,246787,831564,912449,Turnover,34,fin,cons,Consolidated,3152000,decimal,null
1093006,579216,1,201641,648214,695886,Turnover,34,fin,cons,Consolidated,49972000,decimal,null
1152329,635356,1,236220,788584,845973,Turnover,34,fin,cons,Consolidated,53278000,decimal,null
2515564,1949895,1,1031133,4386126,3130695,CorrectedTotalAssets,34,fin,cons,Consolidated,5275000,decimal,null
2599089,2030035,1,1071809,4594789,3243010,TotalAssets,34,fin,cons,Consolidated,23591000,decimal,null
1069105,557523,1,184303,585150,693010,CorrectedTotalAssets,34,fin,cons,Consolidated,1903000.0,decimal,null
1131885,615834,1,227340,751910,840930,TotalAssets,34,fin,cons,Consolidated,5047000,decimal,null
2586086,2017760,1,1065185,4561437,3238930,Turnover,34,fin,cons,Consolidated,205610321.996491,decimal,null
1186276,667518,1,252122,852988,952672,Turnover,34,fin,cons,Consolidated,37765344.7424716,decimal,null
2531976,1965344,1,1038626,4423625,3158588,CorrectedTotalAssets,34,fin,cons,Consolidated,24492000,decimal,null
2502577,1937288,1,1024844,4352586,3116314,Turnover,34,fin,cons,Consolidated,11140000000,decimal,null
1071657,559868,1,186240,591355,693352,Turnover,34,fin,cons,Consolidated,34070000,decimal,null
1153553,636545,1,236765,790877,836084,CorrectedTotalAssets,34,fin,cons,Consolidated,18000,decimal,null
1141473,625022,1,231203,767623,878296,Turnover,34,fin,cons,Consolidated,219406000,decimal,null
2659013,2088027,1,1102260,4793562,3327408,TotalAssets,34,fin,cons,Consolidated,1193000,decimal,null
