DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44273425,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44273425,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44273635,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44273635,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274077,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274077,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274168,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274168,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274184,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274184,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274196,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274196,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274317,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274317,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274387,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274387,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274392,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274392,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274403,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274403,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274404,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274404,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274482,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274482,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274558,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274558,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274572,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274572,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274573,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274573,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274586,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274586,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274835,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44274835,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44275053,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44275053,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44275431,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44275431,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44275877,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44275877,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279199,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279199,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279226,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279226,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279273,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279273,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279520,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44279520,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280907,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280907,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280969,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280969,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280971,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280971,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280972,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280972,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280983,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44280983,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44281683,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44281683,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44284508,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44284508,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286328,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286328,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286338,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286338,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286348,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286348,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286372,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286372,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286974,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286974,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286993,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44286993,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287015,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287015,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287081,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287081,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287233,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287233,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287417,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287417,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287661,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44287661,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44288207,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44288207,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44288729,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44288729,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44291685,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44291685,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44291805,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44291805,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44294965,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44294965,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44295456,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44295456,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297136,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297136,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297193,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297193,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297202,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297202,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297208,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297208,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297425,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297425,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297718,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297718,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297724,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297724,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297984,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44297984,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44298003,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/44298003,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
